Year,WeekNumber,StoreID,Product,Price,OnFlyer,Discount,Units,SalesAmt,GrossMargin,Transactions
2021,38,CA1777,Aussie,4.99,No,0.0,6,29.94,13.14,5
2021,2,CA2024, Pantene,7.29,Yes,0.1,4,29.16,12.76,4
2021,41,CA2044,AUSSIE,,Yes,0.2,4,15.96,4.76,3
2022,15,CA1836,PANTENE,6.79,No,0.15,8,54.32,21.52,7
2021,24,CA2104,Pantene,4.49,Yes,0.45,8,35.92,3.12,5
2021,8,CA1019, Pantene,7.99,No,0.0,12,95.88,46.68,12
2021,5,CA1401,Aussie,3.99,YES,20%,32,127.68,38.08,24
2021,1,CA2092,Pantene,7.99,No,0.0,2,15.98,7.78,2
2021,11,CA1949,Aussie,3.49,No,0.3,19,66.31,13.11,10
2021,26,CA2040,AUSSIE,3.49,Yes,30.0,23,80.27,15.87,13
2021,17,CA1635,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,26,CA1452,Aussie,3.49,Yes,30%,36,125.64,24.84,20
2021,19,CA1217,Aussie,3.29,Yes,0.35,75,246.75,36.75,32
2021,27,CA1978,Pantene,7.99,No,0.0,5,39.95,19.45,5
2022,1,CA1810,Pantene,5.49,Yes,0.3,10,54.9,13.9,8
2021,7,CA1893, Aussie,4.99,No,0.0,6,29.94,13.14,6
2021,10,CA1741,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,9,CA1752,Aussie,4.99,No,0.0,5,24.95,10.95,4
2021,31,CA1936,Pantene,5.49,No,0.3,11,60.39,15.29,9
2021,6,CA1630,Aussie,3.99,No,0.2,16,63.84,19.04,11
2021,46,CA1736,Pantene,4.49,No,0.45,22,98.78,8.58,12
2021,40,CA2205,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,49,CA1224,Aussie,3.29,Yes,0.35,57,187.53,27.93,25
2021,35,CA1009,Pantene,6.79,yes,15.0,17,115.43,45.73,15
2022,7,CA1667,PANTENE,7.99,No,0.0,6,47.94,23.34,5
2021,20,CA2220,Pantene,6.49,yes,20.0,2,12.98,4.78,2
2022,15,CA1123,PANTENE,6.79,No,0.15,17,115.43,45.73,15
2021,44,CA1274,Aussie,3.99,Yes,0.2,23,91.77,27.37,18
2022,10,CA1955,PANTENE,7.99,No,0.0,3,23.97,11.67,3
2021,37,CA2277,AUSSIE,4.99,No,0.0,1,4.99,2.19,1
2021,35,CA1674,Aussie,4.99,No,0%,11,54.89,24.09,11
2021,33,CA1315,Aussie,4.99,NO,0.0,13,64.87,28.47,12
2021,47,CA1140,Pantene,6.79,YES,0.15,13,88.27,34.97,12
2021,37,CA1370,Aussie,4.99,No,0.0,13,64.87,28.47,13
2021,42,CA1842,Aussie,2.99,Yes,0.4,41,122.59,7.79,16
2022,7,CA1163,pantene,7.99,No,0.0,8,63.92,31.12,8
2021,47,CA1093,Pantene,6.79,Yes,0.15,20,135.8,53.8,18
2021,48,CA1653,Aussie,4.99,No,0.0,11,54.89,24.09,11
2021,8,CA1155,Pantene,7.99, No,0.0,9,71.91,35.01,9
2021,39,CA1616,Aussie,2.49,Yes,0.5,76,189.24,-23.56,22
2021,2,CA2229,Pantene,7.29,Yes,0.1,1,7.29,3.19,1
2021,7,CA2176,pantene,7.99,No,0.0,1,7.99,3.89,1
2021,4,CA2223,Pantene,,Yes,5.0,1,7.49,3.39,1
2021,18,CA2171,Pantene,5.49,Yes,0.3,4,21.96,5.56,3
2021,37,CA1984,Pantene,4.79,Yes,0.4,19,91.01,13.11,13
2021,49,CA1256,Aussie,3.29,Yes,35%,63,207.27,30.87,28
2021,12,CA2130,pantene,3.99,Yes,0.5,8,31.92,-0.88,4
2021,38,CA1989,Pantene,7.99,no,0.0,4,31.96,15.56,4
2021,25,CA1306,Aussie,4.99,no,0.0,14,69.86,30.66,14
2021,28,CA1826,Pantene,3.99, Yes,50%,34,135.66,-3.74,16
2022,6,CA1498,Pantene,3.99,Yes,0.5,59,235.41,-6.49,27
2021,35,CA2036,Pantene,6.79,Yes,0.15,7,47.53,18.83,7
2021,13,CA1505, Pantene,6.79,yes,0.15,14,95.06,37.66,13
2021,5,CA1137,Pantene,7.99,No,0.0,13,103.87,50.57,13
2021,43,CA1158,Pantene,6.49,yes,0.2,14,90.86,33.46,12
2021,4,CA2163,Pantene,7.49,Yes,0.05,2,14.98,6.78,2
2021,12,CA1398,Aussie,4.99,No,0.0,18,89.82,39.42,17
2021,30,CA1271,AUSSIE,4.99,No,0.0,12,59.88,26.28,12
2021,31,CA2167,Aussie,3.49,YES,0.3,5,17.45,3.45,3
2021,5,CA1368,Aussie,3.99,yes,0.2,25,99.75,29.75,19
2021,12,CA1844,Pantene,3.99,Yes,0.5,39,155.61,-4.29,18
2021,6,CA1978,Aussie,3.99,No,0.2,10,39.9,11.9,8
2021,19,CA1722,Aussie,3.29,Yes,0.35,33,108.57,16.17,14
2021,15,CA1627,AUSSIE,4.29,Yes,0.15,12,51.48,18.08,10
2022,14,CA1598,Pantene,6.79,Yes,0.15,10,67.9,26.9,10
2021,24,CA1561,Pantene,4.49,yes,0.45,41,184.09,15.99,23
2021,3,CA1575,Aussie,2.99, Yes,40%,45,134.55,8.55,17
2021,40,CA1653,AUSSIE,4.99,No,0.0,12,59.88,26.28,11
2022,13,CA1884,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,7,CA1625,Aussie,4.99,No,0%,10,49.9,21.9,10
2021,12,CA2037,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,33,CA1871,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,45,CA1493,pantene,4.49,Yes,45%,26,116.74,10.14,15
2021,46,CA2171,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,5,CA1078,Pantene,7.99, No,0.0,11,87.89,42.79,11
2021,34,CA1132,Aussie,2.99,YES,0.4,95,284.05,18.05,37
2021,29,CA1634,Pantene,6.49, Yes,0.2,9,58.41,21.51,8
2021,42,CA1112,Pantene,5.29,Yes,0.35,43,227.47,51.17,32
2021,5,CA1271,pantene,7.99,NO,0%,10,79.9,38.9,9
2021,32,CA1440,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,24,CA1764,Pantene,4.49,Yes,45%,27,121.23,10.53,15
2021,25,CA1117,Pantene,6.79,Yes,0.15,15,101.85,40.35,14
2021,12,CA1509,Pantene,3.99,Yes,0.5,62,247.38,-6.82,28
2021,9,CA2258,pantene,4.79,Yes,0.4,3,14.37,2.07,2
2021,9,CA1615,Pantene,4.79,YES,0.4,35,167.65,24.15,23
2021,21,CA1959,AUSSIE,2.99,Yes,0.4,27,80.73,5.13,11
2021,6,CA1442,Pantene,3.99,Yes,0.5,36,143.64,-3.96,16
2021,6,CA2111,Pantene,3.99,Yes,0.5,11,43.89,-1.21,5
2021,4,CA1591,Aussie,4.99,No,0.0,8,39.92,17.52,8
2022,14,CA1459,PANTENE,6.79,yes,15.0,12,81.48,32.28,11
2021,26,CA2041,Pantene,7.49,Yes,0.05,2,14.98,6.78,2
2021,14,CA2133,Aussie,4.99,No,0.0,1,4.99,2.19,1
2021,50,CA1990,Pantene,3.99,Yes,0.5,23,91.77,-2.53,11
2021,8,CA1699,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,32,CA1883,Aussie,3.49,No,0.3,12,41.88,8.28,7
2021,25,CA1215,Aussie,4.99,No,0.0,15,74.85,32.85,15
2021,14,CA2183,Pantene,7.99,no,0.0,1,7.99,3.89,1
2022,7,CA1793,Pantene,7.99, No,0.0,4,31.96,15.56,4
2021,28,CA2134,aussie,3.99,Yes,0.2,3,11.97,3.57,2
2021,22,CA1445,Aussie,4.99,No,0%,11,54.89,24.09,11
2021,49,CA1242,Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,1,CA1643,Aussie,4.99,No,0.0,8,39.92,17.52,8
2021,49,CA1190,Aussie,3.29,Yes,35.0,74,243.46,36.26,33
2021,48,CA1849,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,23,CA1766,Aussie,3.49,YES,0.3,17,59.33,11.73,10
2021,41,CA1332,Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,37,CA1165,Pantene,4.79,Yes,0.4,45,215.55,31.05,31
2021,26,CA1743,aussie,3.49,Yes,30%,18,62.82,12.42,10
2021,1,CA1520,Pantene,7.99,NO,0.0,6,47.94,23.34,6
2022,8,CA1358,Pantene,7.99,No,0.0,13,103.87,50.57,13
2022,10,CA1028,Pantene,7.99,No,0.0,12,95.88,46.68,11
2021,15,CA1320,Aussie,4.29,Yes,0.15,24,102.96,36.17,19
2021,19,CA1838,aussie,3.29,Yes,0.35,35,115.15,17.15,15
2022,4,CA1868,PANTENE,4.79,Yes,0.4,14,67.06,9.66,10
2021,25,CA1989, Pantene,6.79,Yes,0.15,6,40.74,16.14,6
2021,27,CA1598, Pantene,7.99, No,0.0,7,55.93,27.23,7
2021,4,CA1051,AUSSIE,4.99,No,0.0,10,49.9,21.9,10
2021,26,CA2243,pantene,7.49,Yes,0.05,1,7.49,3.39,1
2021,44,CA1340,Aussie,3.99,Yes,20.0,32,127.68,38.08,24
2021,16,CA2267,Aussie,3.29,Yes,0.35,3,9.87,1.47,1
2021,7,CA1633,Aussie,4.99,no,0.0,9,44.91,19.71,9
2021,16,CA1780,Aussie,3.29,Yes,35%,31,101.99,15.19,14
2021,25,CA2164,PANTENE,6.79,Yes,0.15,2,13.58,5.38,2
2021,23,CA1236,Aussie,3.49,Yes,0.3,46,160.54,31.74,26
2021,44,CA1214,Pantene,7.99,No,0.0,10,79.9,38.9,10
2021,42,CA1008,Pantene,5.29,Yes,35%,40,211.6,47.6,31
2021,23,CA1205,Pantene,7.99,No,0.0,14,111.86,54.46,13
2021,8,CA1256,Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,49,CA2237,PANTENE,7.99,no,0.0,1,7.99,3.89,1
2021,2,CA1053,Aussie,3.99,Yes,0.2,31,123.69,36.89,23
2021,26,CA1812,Pantene,7.49, Yes,5.0,5,37.45,16.95,5
2021,28,CA1837,Pantene,3.99,Yes,0.5,38,151.62,-4.18,18
2021,41,CA1347,Pantene,7.99,NO,0.0,9,71.91,35.01,9
2021,8,CA1408,AUSSIE,2.99,Yes,0.4,69,206.31,13.11,27
2021,50,CA1262, Pantene,3.99,Yes,0.5,90,359.1,-9.9,43
2021,24,CA1781,Aussie,3.49,No,0.3,18,62.82,12.42,10
2021,15,CA1131,Aussie,4.29,Yes,0.15,18,77.22,27.13,15
2021,50,CA1640,Aussie,3.29,No,0.35,42,138.18,20.58,18
2021,34,CA1616, Aussie,2.99,yes,40%,57,170.43,10.83,22
2021,12,CA1154,Pantene,3.99,Yes,0.5,78,311.22,-8.58,35
2021,34,CA1063,Aussie,2.99,YES,0.4,90,269.1,17.1,35
2021,30,CA1848,Pantene,5.49,yes,30%,10,54.9,13.9,8
2021,36,CA2038,Aussie,4.29, Yes,0.15,9,38.61,13.56,8
2022,11,CA1884,PANTENE,7.99,No,0.0,4,31.96,15.56,4
2021,38,CA1963, Aussie,4.99,No,0.0,4,19.96,8.76,4
2021,40,CA1479,Aussie,4.99,No,0.0,9,44.91,19.71,9
2021,22,CA1758,Aussie,4.99, No,0.0,8,39.92,17.52,7
2021,10,CA1895,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,5,CA1050,Aussie,3.99,Yes,0.2,36,143.64,42.84,27
2021,35,CA1585,Aussie,4.99,NO,0.0,8,39.92,17.52,8
2021,13,CA1078,PANTENE,6.79,Yes,0.15,18,122.22,48.42,16
2021,30,CA1799,Aussie,4.99,No,0%,6,29.94,13.14,5
2021,8,CA1642,Aussie,2.99,YES,0.4,43,128.57,8.17,17
2021,3,CA1459,Pantene,5.49,Yes,0.3,20,109.8,27.8,16
2021,30,CA1629,Aussie,4.99,No,0%,11,54.89,24.09,11
2021,42,CA1717,PANTENE,5.29,Yes,0.35,14,74.06,16.66,10
2021,17,CA2080,Aussie,4.99,No,0.0,2,9.98,4.38,2
2021,10,CA1731,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,25,CA1609,Pantene,6.79,Yes,0.15,10,67.9,26.9,9
2021,20,CA1428,Pantene,6.49,Yes,0.2,12,77.88,28.68,11
2021,39,CA1613,PANTENE,7.99, No,0.0,8,63.92,31.12,7
2022,15,CA1456,PANTENE,6.79,NO,0.15,12,81.48,32.28,11
2021,30,CA2247,Aussie,4.99,No,0.0,2,9.98,4.38,1
2021,28,CA1066,Pantene,3.99,Yes,0.5,52,207.48,-5.72,24
2021,5,CA1093,AUSSIE,3.99, Yes,0.2,36,143.64,42.84,27
2021,52,CA1134,Aussie,3.29,Yes,0.35,49,161.21,24.01,22
2021,27,CA2050, Aussie,4.99,No,0.0,2,9.98,4.38,1
2021,22,CA1358,PANTENE,3.99,Yes,0.5,88,351.12,-9.68,41
2022,3,CA1545,Pantene,7.99,No,0%,8,63.92,31.12,8
2021,6,CA1486,Aussie,3.99,NO,0.2,13,51.87,15.47,9
2022,5,CA2169,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,48,CA2073,Aussie,4.99, No,0.0,2,9.98,4.38,1
2021,37,CA1177,Aussie,4.99,No,0.0,15,74.85,32.85,15
2021,21,CA1165,Pantene,7.99,No,0.0,12,95.88,46.68,12
2021,51,CA2289,pantene,5.49,Yes,0.3,1,5.49,1.39,1
2021,5,CA1779,Pantene,7.99,No,0.0,5,39.95,19.45,5
2022,5,CA1574,Pantene,7.99,No,0%,9,71.91,35.01,8
2022,12,CA2070,Pantene,3.99,Yes,50%,9,35.91,-0.99,4
2021,45,CA1788, Pantene,4.49,Yes,45.0,30,134.7,11.7,17
2021,15,CA2245,pantene,4.79,Yes,0.4,3,14.37,2.07,2
2021,31,CA1032,Pantene,5.49,No,30.0,27,148.23,37.53,22
2021,25,CA1186,Aussie,4.99, No,0.0,11,54.89,24.09,11
2021,21,CA1698,Aussie,2.99,Yes,40%,57,170.43,10.83,22
2022,13,CA1894, Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,47,CA1466,Pantene,6.79,YES,15%,12,81.48,32.28,11
2021,24,CA2202,Pantene,4.49,Yes,0.45,4,17.96,1.56,2
2021,33,CA1151,Pantene,7.99, No,0.0,10,79.9,38.9,9
2021,10,CA1668,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,5,CA1907,Aussie,3.99,Yes,0.2,11,43.89,13.09,8
2021,50,CA1760,Aussie,3.29,No,0.35,29,95.41,14.21,12
2021,14,CA1431,Pantene,7.99,No,0.0,7,55.93,27.23,7
2021,19,CA2023,aussie,3.29,Yes,35%,21,69.09,10.29,9
2021,34,CA1105,Pantene,3.99,Yes,0.5,83,331.17,-9.13,39
2021,15,CA1033,Aussie,4.29,Yes,0.15,17,72.93,25.62,14
2021,40,CA1405,Aussie,4.99,No,0.0,17,84.83,37.23,16
2021,20,CA1616,Aussie,4.99,No,0.0,10,49.9,21.9,10
2022,9,CA2263,Pantene,4.79,yes,40%,3,14.37,2.07,2
2021,36,CA1814,Aussie,4.29,Yes,0.15,7,30.03,10.55,6
2021,52,CA1833,Aussie,3.29,Yes,35.0,20,65.8,9.8,9
2021,43,CA1571,PANTENE,6.49,Yes,0.2,16,103.84,38.24,14
2022,1,CA1431,Pantene,5.49,Yes,0.3,17,93.33,23.63,14
2021,11,CA1457,Pantene,7.99,NO,0.0,8,63.92,31.12,7
2021,43,CA1053,Pantene,6.49,Yes,0.2,19,123.31,45.41,16
2021,31,CA1501,Aussie,3.49,Yes,0.3,30,104.7,20.7,17
2021,12,CA2076,AUSSIE,4.99,No,0.0,2,9.98,4.38,2
2021,10,CA1973,Aussie,3.49,Yes,0.3,15,52.35,10.35,9
2021,43,CA1629,Pantene,6.49, Yes,20%,14,90.86,33.46,12
2022,13,CA1479,Pantene,7.99,No,0.0,8,63.92,31.12,7
2021,42,CA1339,Pantene,5.29,Yes,0.35,36,190.44,42.84,27
2021,42,CA2088,AUSSIE,2.99,yes,40.0,9,26.91,1.71,3
2021,11,CA1100,Pantene,7.99,No,0.0,9,71.91,35.01,9
2021,41,CA1300,Aussie,3.99,YES,0.2,35,139.65,41.65,27
2022,15,CA1798,PANTENE,6.79,No,15.0,5,33.95,13.45,5
2022,14,CA1823,Pantene,6.79,YES,0.15,6,40.74,16.14,6
2021,18,CA1891,Aussie,3.99,Yes,0.2,14,55.86,16.66,10
2022,4,CA1411,Pantene,4.79,Yes,0.4,42,201.18,28.98,29
2021,13,CA1041,Aussie,3.49,yes,0.3,45,157.05,31.05,26
2021,19,CA2245,Aussie,3.29,Yes,0.35,5,16.45,2.45,2
2021,44,CA1852,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,34,CA1644,Aussie,2.99, Yes,0.4,41,122.59,7.79,16
2021,17,CA1574,Pantene,7.99,No,0.0,9,71.91,35.01,8
2021,17,CA1868, Aussie,4.99,No,0.0,5,24.95,10.95,5
2022,8,CA1887,pantene,7.99,No,0.0,3,23.97,11.67,3
2021,24,CA1616,Pantene,4.49,Yes,0.45,42,188.58,16.38,24
2021,43,CA1315, Aussie,4.99, No,0.0,13,64.87,28.47,12
2021,45,CA2105,Aussie,3.29,Yes,0.35,10,32.9,4.9,4
2021,5,CA1732,Pantene,7.99,No,0%,5,39.95,19.45,5
2022,13,CA1399,Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,26,CA1283,Pantene,7.49,Yes,0.05,10,74.9,33.9,10
2021,12,CA1590,Pantene,3.99,Yes,0.5,56,223.44,-6.16,25
2021,25,CA1204,Pantene,6.79,Yes,0.15,12,81.48,32.28,11
2021,33,CA2087,pantene,7.99,No,0.0,2,15.98,7.78,1
2022,13,CA2073,Pantene,7.99,No,0.0,1,7.99,3.89,1
2021,10,CA1791,aussie,3.49,Yes,0.3,26,90.74,17.94,15
2022,15,CA1926,Pantene,6.79,no,15%,4,27.16,10.76,4
2021,48,CA1949,Pantene,7.49,Yes,5%,5,37.45,16.95,5
2021,35,CA2263,Pantene,6.79,Yes,0.15,1,6.79,2.69,1
2021,1,CA2230,Aussie,4.99,no,0.0,2,9.98,4.38,2
2021,15,CA1828,pantene,4.79,Yes,0.4,20,95.8,13.8,13
2021,26,CA1044, Aussie,3.49,Yes,0.3,59,205.91,40.71,33
2022,11,CA1632,Pantene,7.99,No,0.0,9,71.91,35.01,8
2021,41,CA1292,Aussie,3.99,Yes,0.2,26,103.74,30.94,20
2021,46,CA1184,Aussie,4.99,No,0.0,17,84.83,37.23,17
2021,18,CA2181,Aussie,3.99,Yes,0.2,3,11.97,3.57,2
2021,15,CA1793,Pantene,4.79,YES,0.4,14,67.06,9.66,9
2021,10,CA1450,Pantene,7.99,No,0%,7,55.93,27.23,7
2021,27,CA1109,Aussie,4.99,No,0.0,15,74.85,32.85,15
2021,39,CA1147,Aussie,2.49,Yes,0.5,82,204.18,-25.42,24
2021,15,CA2055,pantene,4.79,Yes,0.4,6,28.74,4.14,4
2022,3,CA1355,PANTENE,7.99,No,0%,9,71.91,35.01,9
2021,48,CA1841,Pantene,7.49,yes,0.05,4,29.96,13.56,4
2021,7,CA1584,Aussie,4.99,No,0.0,7,34.93,15.33,7
2021,25,CA2035,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,32,CA1725,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,27,CA1794,Aussie,4.99,No,0.0,6,29.94,13.14,6
2021,22,CA1537,Aussie,4.99, No,0.0,12,59.88,26.28,12
2021,33,CA1354,Aussie,4.99,No,0.0,17,84.83,37.23,16
2021,1,CA2262,Pantene,7.99,No,0.0,1,7.99,3.89,1
2022,14,CA1888,Pantene,6.79,YES,0.15,6,40.74,16.14,6
2021,25,CA1232,AUSSIE,4.99,no,0.0,18,89.82,39.42,18
2021,35,CA1386,Pantene,6.79,Yes,0.15,17,115.43,45.73,16
2021,7,CA1064,Pantene,7.99,No,0.0,14,111.86,54.46,13
2021,18,CA1451,Aussie,3.99,Yes,0.2,20,79.8,23.8,15
2021,35,CA1866,Pantene,6.79,Yes,0.15,7,47.53,18.83,6
2021,2,CA1175,PANTENE,7.29,Yes,0.1,13,94.77,41.47,13
2021,25,CA1481,Pantene,6.79,Yes,15%,10,67.9,26.9,9
2021,23,CA1475,AUSSIE,3.49,Yes,0.3,33,115.17,22.77,19
2021,20,CA1898,Aussie,4.99,No,0.0,7,34.93,15.33,7
2021,1,CA1574,Aussie,4.99,NO,0%,11,54.89,24.09,10
2022,13,CA1582, Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,11,CA2157, Aussie,3.49,No,30%,5,17.45,3.45,3
2021,49,CA1616,Pantene,7.99,No,0.0,8,63.92,31.12,8
2021,48,CA1714,pantene,7.49, Yes,5%,4,29.96,13.56,4
2021,25,CA2157,Aussie,4.99,No,0.0,2,9.98,4.38,2
2022,15,CA2186,pantene,6.79,No,0.15,2,13.58,5.38,1
2021,16,CA1579,Pantene,7.99,No,0.0,6,47.94,23.34,6
2021,42,CA1186,Aussie,2.99,YES,0.4,58,173.42,11.02,22
2021,38,CA1767,Pantene,7.99,No,0.0,5,39.95,19.45,5
2021,12,CA1659,pantene,3.99,Yes,0.5,42,167.58,-4.62,19
2021,7,CA1216,Pantene,7.99,No,0.0,15,119.85,58.35,14
2021,51,CA1961,Pantene,5.49,yes,0.3,9,49.41,12.51,7
2021,24,CA1709,Aussie,3.49,No,0.3,12,41.88,8.28,7
2021,24,CA1474, Pantene,4.49,Yes,0.45,35,157.15,13.65,20
2021,32,CA1707,Pantene,7.99,No,0.0,4,31.96,15.56,4
2021,3,CA1704,Aussie,2.99,Yes,40.0,30,89.7,5.7,12
2021,40,CA1961,PANTENE,5.29,Yes,35%,12,63.48,14.28,9
2021,21,CA1175,Pantene,7.99,No,0.0,11,87.89,42.79,11
2021,38,CA1367,AUSSIE,4.99,No,0.0,15,74.85,32.85,15
2021,24,CA1823,Aussie,3.49,NO,30%,15,52.35,10.35,8
2021,15,CA1880,Pantene,4.79,Yes,0.4,21,100.59,14.49,14
2021,50,CA1903,AUSSIE,3.29,No,0.35,24,78.96,11.76,11
2021,30,CA2219,Pantene,5.49,yes,0.3,3,16.47,4.17,2
2021,49,CA1870,Aussie,3.29,YES,0.35,21,69.09,10.29,9
2021,34,CA1798,Pantene,3.99,YES,0.5,25,99.75,-2.75,12
2021,29,CA2270,Aussie,3.99,NO,0.2,1,3.99,1.19,1
2021,52,CA1831,Pantene,7.99,No,0.0,6,47.94,23.34,5
2021,4,CA2046,Aussie,4.99,No,0.0,2,9.98,4.38,1
2021,50,CA1331,Pantene,3.99,Yes,0.5,90,359.1,-9.9,42
2021,15,CA1844,Pantene,4.79,YES,40%,22,105.38,15.18,15
2021,43,CA1471,aussie,4.99,No,0.0,13,64.87,28.47,12
2021,12,CA1562,Aussie,4.99,No,0.0,8,39.92,17.52,8
2021,28,CA1656,Pantene,3.99,Yes,0.5,36,143.64,-3.96,17
2022,15,CA2251, Pantene,6.79,No,0.15,1,6.79,2.69,1
2021,3,CA1835,Aussie,2.99,YES,0.4,36,107.64,6.84,14
2022,4,CA1893,Pantene,4.79,Yes,40.0,18,86.22,12.42,12
2021,38,CA1864,Aussie,4.99,No,0%,5,24.95,10.95,5
2021,28,CA1056,Aussie,3.99,YES,0.2,22,87.78,26.18,16
2021,45,CA1984,Pantene,4.49,Yes,0.45,26,116.74,10.14,15
2021,26,CA2038,Aussie,3.49,Yes,0.3,23,80.27,15.87,13
2021,20,CA1638,AUSSIE,4.99,No,0.0,11,54.89,24.09,11
2021,48,CA1789,pantene,7.49,Yes,0.05,5,37.45,16.95,5
2021,8,CA1493,AUSSIE,2.99,Yes,0.4,34,101.66,6.46,13
2021,20,CA1089,AUSSIE,4.99,No,0.0,16,79.84,35.04,16
2021,47,CA1084,Pantene,6.79,YES,0.15,13,88.27,34.97,12
2021,35,CA1168,aussie,4.99,No,0.0,19,94.81,41.61,18
2021,17,CA1967,Aussie,4.99,NO,0.0,6,29.94,13.14,6
2021,18,CA1484,Pantene,5.49,Yes,30%,18,98.82,25.02,15
2022,13,CA2108,pantene,7.99,No,0.0,2,15.98,7.78,2
2021,10,CA1078,Aussie,3.49,Yes,30%,49,171.01,33.81,29
2021,37,CA1842,Pantene,4.79,YES,0.4,23,110.17,15.87,16
2021,14,CA1074,Pantene,7.99,No,0.0,12,95.88,46.68,12
2021,20,CA1930,Aussie,4.99,No,0%,6,29.94,13.14,6
2021,47,CA1694,Aussie,2.99,yes,0.4,38,113.62,7.22,15
2021,4,CA1731,Pantene,7.49,Yes,0.05,5,37.45,16.95,5
2021,13,CA1187,Pantene,6.79,Yes,15%,13,88.27,34.97,12
2021,45,CA1914,PANTENE,4.49,Yes,45%,22,98.78,8.58,12
2021,22,CA1206,Aussie,4.99,No,0%,18,89.82,39.42,17
2021,47,CA1903,PANTENE,6.79,yes,15%,8,54.32,21.52,7
2021,33,CA1961,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,28,CA2273,Pantene,3.99,Yes,50%,3,11.97,-0.33,1
2021,40,CA1749,Aussie,4.99,No,0.0,5,24.95,10.95,5
2021,25,CA2029,Pantene,6.79,Yes,0.15,7,47.53,18.83,7
2021,31,CA1573,Pantene,5.49,No,0.3,11,60.39,15.29,9
2021,8,CA1851,Aussie,2.99,yes,0.4,30,89.7,5.7,12
2022,13,CA1459,Pantene,7.99,NO,0.0,8,63.92,31.12,8
2021,4,CA1715,pantene,7.49,Yes,5.0,5,37.45,16.95,5
2021,38,CA1275,Aussie,4.99,No,0.0,10,49.9,21.9,9
2021,7,CA1396,aussie,4.99,No,0.0,11,54.89,24.09,11
2021,17,CA1177,Aussie,4.99,No,0.0,16,79.84,35.04,16
2021,11,CA1708,Aussie,3.49,No,0.3,22,76.78,15.18,12
2022,1,CA1229,Pantene,5.49,Yes,0.3,21,115.29,29.19,17
2021,14,CA1840,Aussie,4.99,No,0.0,6,29.94,13.14,5
2021,8,CA2198,Aussie,2.99,Yes,0.4,6,17.94,1.14,3
2021,27,CA1136,Aussie,4.99,No,0.0,18,89.82,39.42,17
2021,33,CA1565,Pantene,,NO,0.0,6,47.94,23.34,5
2021,8,CA1380,Pantene,7.99,No,0.0,11,87.89,42.79,10
2021,49,CA1594,Aussie,3.29,Yes,0.35,39,128.31,19.11,17
2021,46,CA1879,Pantene,4.49,No,0.45,19,85.31,7.41,11
2022,2,CA2147,Pantene,5.49,No,30%,3,16.47,4.17,2
2021,36,CA1525,Aussie,4.29, Yes,0.15,13,55.77,19.59,11
2021,9,CA1622,Aussie,4.99,No,0.0,10,49.9,21.9,9
2021,17,CA1528,aussie,4.99,No,0.0,8,39.92,17.52,7
2021,5,CA1718,AUSSIE,3.99, Yes,20%,15,59.85,17.85,11
2022,4,CA2087,Pantene,4.79,Yes,0.4,6,28.74,4.14,4
2021,41,CA1062,Pantene,7.99,no,0.0,10,79.9,38.9,10
2021,6,CA1064,aussie,3.99,No,20%,31,123.69,36.89,22
2021,1,CA1708,AUSSIE,4.99,No,0.0,8,39.92,17.52,7
2021,44,CA1614,Aussie,3.99,Yes,20%,21,83.79,24.99,16
2021,50,CA1913,pantene,3.99,Yes,0.5,35,139.65,-3.85,16
2021,36,CA2108,Pantene,7.99,No,0.0,2,15.98,7.78,2
2021,23,CA1480,Aussie,3.49,Yes,0.3,31,108.19,21.39,18
2021,45,CA1714,Pantene,4.49,Yes,0.45,18,80.82,7.02,10
2021,24,CA1496,Aussie,3.49,No,0.3,35,122.15,24.15,19
2021,48,CA1303,aussie,4.99,No,0.0,12,59.88,26.28,11
2022,11,CA1233,Pantene,7.99,No,0%,8,63.92,31.12,8
2021,36,CA1204,Pantene,7.99,No,0.0,8,63.92,31.12,8
2022,13,CA1906,Pantene,7.99,NO,0.0,4,31.96,15.56,3
