BusinessEntityID,CreditCardID,ModifiedDate
5941,2350,2007-10-09
5942,13534,2006-02-02
5943,14865,2007-11-07
5944,5714,2008-02-28
5945,2938,2006-06-21
5946,3208,2007-09-16
5947,15146,2007-09-25
5948,11382,2008-02-13
5949,11911,2007-12-29
5950,15047,2008-01-10
5951,6171,2007-08-23
5952,5238,2008-03-04
5953,12458,2008-05-12
5954,2210,2008-02-23
5955,11892,2005-09-15
5956,1570,2008-07-24
5957,1695,2007-02-06
5958,1528,2008-05-26
5959,8883,2005-12-11
5960,9998,2007-11-09
5961,18500,2008-03-18
5962,16180,2006-04-15
5963,19034,2007-09-01
5964,5250,2008-05-01
5965,3301,2007-11-09
5966,16914,2007-10-08
5967,10797,2008-04-28
5968,18561,2007-06-21
5969,8769,2007-11-18
5970,14071,2005-10-06
5971,16732,2008-02-03
5972,4288,2006-09-25
5973,7423,2008-05-09
5974,8304,2007-03-20
5975,8428,2007-02-15
5976,3194,2007-11-15
5977,17014,2008-06-03
5978,3478,2008-05-31
5979,9456,2008-03-03
5980,16999,2005-11-25
5981,2456,2007-08-07
5982,11166,2007-11-15
5983,17050,2006-02-15
5984,9683,2007-09-09
5985,884,2008-01-07
5986,8372,2007-08-15
5987,6947,2008-05-13
5988,2545,2007-08-19
5989,5693,2008-01-23
5990,17716,2007-12-07
5991,567,2007-01-23
5992,11437,2008-05-28
5993,14262,2008-05-16
5994,6732,2008-04-01
5995,11115,2007-08-26
5996,5416,2008-05-03
5997,18733,2007-03-19
5998,9433,2005-10-21
5999,3649,2008-02-15
6000,1192,2008-04-04
6001,10773,2007-08-12
6002,9038,2005-09-25
6003,2249,2008-05-01
6004,6708,2008-05-02
6005,5940,2007-11-02
6006,13853,2008-02-03
6007,1463,2007-12-27
6008,3652,2007-09-18
6009,8572,2008-05-13
6010,7263,2008-01-23
6011,11662,2006-10-30
6012,18845,2005-12-26
6013,6087,2006-05-09
6014,5294,2007-12-08
6015,5505,2008-01-03
6016,11589,2008-03-30
6017,279,2007-12-28
6018,15766,2007-10-10
6019,14609,2008-04-17
6020,12439,2007-02-07
6021,7248,2008-05-14
6022,8792,2007-12-31
6023,1345,2007-09-21
6024,662,2007-11-04
6025,4928,2007-02-04
6026,18743,2008-03-06
6027,13471,2007-12-11
6028,12013,2007-10-16
6029,12783,2008-05-02
6030,2577,2008-04-26
6031,10423,2007-11-18
6032,2379,2007-11-13
6033,4190,2007-09-09
6034,15664,2008-03-20
6035,6664,2007-11-30
6036,5157,2005-12-15
6037,14028,2008-04-25
6038,10189,2007-08-29
6039,11049,2008-02-18
6040,3630,2008-03-09
6041,7741,2007-04-30
6042,12607,2008-07-10
6043,978,2005-12-04
6044,11731,2008-07-25
6045,8360,2007-11-19
6046,7936,2006-04-27
6047,6632,2008-03-11
6048,10432,2007-09-23
6049,4784,2008-01-28
6050,19039,2007-12-14
6051,16793,2007-10-16
6052,485,2007-11-03
6053,1517,2007-09-29
6054,2857,2007-01-12
6055,6020,2006-08-12
6056,5050,2008-03-23
6057,12812,2008-05-20
6058,6603,2007-06-14
6059,9585,2008-04-30
6060,7900,2006-12-20
6061,12515,2006-07-23
6062,2455,2007-02-01
6063,17365,2007-10-03
6064,8999,2007-11-21
6065,17182,2007-10-12
6066,5169,2008-01-02
6067,5888,2006-03-24
6068,16634,2006-12-26
6069,14138,2008-07-01
6070,15662,2006-11-24
6071,17058,2007-12-26
6072,11602,2008-02-05
6073,5503,2005-11-14
6074,14568,2007-10-22
6075,18491,2006-10-07
6076,16883,2007-11-17
6077,18913,2007-08-05
6078,743,2006-02-10
6079,5297,2007-06-08
6080,6956,2006-05-18
6081,10455,2007-08-02
6082,40,2007-09-26
6083,11480,2006-12-16
6084,14216,2008-05-15
6085,14231,2006-10-04
6086,6348,2008-02-08
6087,16830,2007-10-09
6088,13958,2008-05-19
6089,2968,2006-05-17
6090,13683,2006-03-29
6091,10969,2007-10-26
6092,17186,2008-01-16
6093,7789,2008-07-16
6094,2873,2007-12-31
6095,5195,2006-02-12
6096,683,2007-07-11
6097,9616,2007-05-05
6098,2735,2008-05-24
6099,14268,2008-06-06
6100,8597,2008-04-10
6101,7410,2006-08-26
6102,9584,2005-09-30
6103,4921,2007-09-28
6104,10275,2007-05-28
6105,3800,2006-05-28
6106,17953,2006-08-20
6107,17964,2008-02-06
6108,11021,2007-04-19
6109,13283,2008-04-24
6110,14512,2007-08-15
6111,6448,2008-03-20
6112,17726,2007-08-01
6113,113,2006-08-22
6114,13507,2008-06-18
6115,15599,2006-12-07
6116,11466,2008-02-06
6117,1534,2008-04-18
6118,11026,2008-03-09
6119,1168,2006-10-16
6120,9431,2008-01-28
6121,14613,2007-07-20
6122,16403,2007-10-08
6123,7429,2006-10-16
6124,17634,2006-08-09
6125,2609,2005-11-07
6126,3507,2008-05-29
6127,1785,2006-12-10
6128,5537,2006-07-01
6129,11769,2007-09-04
6130,2169,2007-10-08
6131,4430,2005-10-27
6132,10914,2006-01-11
6133,18607,2006-04-25
6134,15963,2005-07-05
6135,5517,2007-02-12
6136,10877,2008-04-04
6137,17361,2005-12-21
6138,268,2005-10-17
6139,9391,2008-01-06
6140,8398,2007-02-12
6141,11479,2008-03-15
6142,12098,2007-04-05
6143,515,2008-06-20
6144,3470,2007-12-11
6145,1169,2007-01-16
6146,18300,2007-06-19
6147,15530,2007-08-06
6148,11500,2006-01-07
6149,18310,2007-11-12
6150,9009,2007-11-29
6151,8696,2008-07-28
6152,15855,2007-12-01
6153,12507,2007-05-08
6154,15377,2006-06-23
6155,9284,2008-02-26
6156,13911,2007-10-26
6157,10508,2008-06-17
6158,13529,2008-06-22
6159,14572,2007-11-18
6160,17523,2007-12-16
6161,4680,2008-03-15
6162,9360,2006-04-05
6163,16457,2005-12-01
6164,12586,2007-04-14
6165,14900,2006-08-01
6166,3632,2007-10-15
6167,14402,2006-12-13
6168,11894,2008-03-10
6169,5341,2007-05-06
6170,677,2008-07-30
6171,5479,2007-11-20
6172,12095,2008-02-14
6173,493,2008-01-11
6174,2532,2005-10-09
6175,18086,2007-09-30
6176,16940,2008-04-22
6177,11073,2008-02-18
6178,2510,2008-07-23
6179,13574,2007-04-24
6180,9484,2007-03-28
6181,4672,2007-09-13
6182,19010,2008-06-19
6183,17626,2007-01-23
6184,19148,2007-09-30
6185,11293,2008-06-19
6186,12916,2007-06-25
6187,8161,2007-11-05
6188,14818,2006-12-20
6189,16559,2008-04-24
6190,6879,2007-05-15
6191,15587,2008-04-15
6192,1056,2007-12-02
6193,16810,2007-09-21
6194,11370,2007-08-10
6195,19107,2007-10-10
6196,10703,2008-01-29
6197,3964,2008-05-16
6198,18136,2007-09-17
6199,12342,2007-08-24
6200,11429,2007-11-30
6201,12114,2007-03-25
6202,4484,2006-12-22
6203,18070,2008-06-06
6204,2435,2008-07-05
6205,15546,2006-03-13
6206,18631,2007-11-28
6207,8911,2007-09-18
6208,9261,2008-05-04
6209,14528,2008-04-13
6210,2296,2006-01-15
6211,5811,2006-11-30
6212,36,2007-10-05
6213,6064,2008-06-26
6214,587,2007-06-23
6215,5144,2007-02-09
6216,3300,2007-09-17
6217,5352,2007-09-16
6218,14205,2008-02-17
6219,6268,2006-05-11
6220,15272,2007-12-13
6221,725,2007-12-11
6222,14705,2005-10-11
6223,1124,2008-04-25
6224,16427,2007-08-02
6225,15892,2007-08-11
6226,15692,2007-04-08
6227,9133,2007-11-28
6228,16214,2007-12-08
6229,5054,2005-07-27
6230,10594,2008-01-19
6231,5611,2008-02-04
6232,4409,2008-01-22
6233,14640,2007-08-26
6234,2754,2006-12-08
6235,12168,2005-12-08
6236,12336,2007-08-06
6237,14,2007-12-21
6238,17408,2007-06-02
6239,6687,2008-03-24
6240,11766,2008-04-14
6241,9424,2008-04-22
6242,15194,2007-09-27
6243,11870,2007-11-30
6244,16717,2007-12-15
6245,389,2007-12-01
6246,12008,2008-04-15
6247,11970,2007-08-21
6248,16356,2008-05-30
6249,761,2008-06-15
6250,15148,2008-06-21
6251,13307,2007-10-13
6252,15427,2008-05-16
6253,9191,2008-02-27
6254,17814,2007-08-01
6255,2442,2007-10-11
6256,1793,2006-04-15
6257,18457,2007-11-13
6258,8752,2006-04-03
6259,3648,2008-05-29
6260,11792,2007-11-21
6261,2025,2006-03-27
6262,10121,2007-12-24
6263,6930,2006-04-22
6264,768,2007-06-24
6265,2756,2007-09-30
6266,4643,2007-02-18
6267,5928,2008-03-13
6268,4427,2008-03-22
6269,17195,2007-11-03
6270,5948,2007-12-15
6271,12061,2006-07-03
6272,10540,2007-11-17
6273,1284,2007-05-26
6274,5296,2007-08-28
6275,7430,2007-09-02
6276,2260,2006-01-16
6277,19176,2007-12-19
6278,13532,2008-03-14
6279,13392,2007-08-07
6280,6614,2007-11-15
6281,1828,2007-05-30
6282,5636,2006-11-08
6283,14478,2007-11-04
6284,8031,2008-04-08
6285,12640,2008-03-08
6286,10274,2006-01-08
6287,4577,2007-07-14
6288,2900,2007-08-17
6289,5935,2007-08-30
6290,2374,2007-03-30
6291,15581,2006-02-22
6292,10516,2007-09-19
6293,11053,2007-10-04
6294,6152,2007-12-29
6295,11698,2007-12-19
6296,10488,2008-02-16
6297,14169,2008-07-08
6298,1215,2007-09-13
6299,7953,2007-11-21
6300,14763,2006-09-10
6301,10923,2008-06-22
6302,9400,2005-08-05
6303,13424,2007-09-14
6304,3319,2008-04-04
6305,16835,2007-08-28
6306,2592,2007-09-30
6307,12003,2005-11-17
6308,5630,2008-02-02
6309,6685,2007-09-06
6310,7932,2008-03-31
6311,2585,2007-05-10
6312,16330,2006-11-17
6313,10517,2007-02-28
6314,19089,2006-04-26
6315,18956,2008-04-07
6316,6131,2008-06-03
6317,18423,2005-10-10
6318,329,2006-05-25
6319,11878,2007-12-08
6320,1754,2007-06-04
6321,952,2008-04-22
6322,14424,2007-09-26
6323,12949,2007-11-02
6324,6977,2007-09-24
6325,2969,2008-07-16
6326,10730,2007-08-30
6327,15566,2007-11-14
6328,7299,2007-10-15
6329,13343,2007-02-08
6330,4681,2006-06-18
6331,1766,2007-08-26
6332,17734,2008-02-04
6333,13464,2007-09-20
6334,16620,2006-12-22
6335,1792,2008-05-20
6336,12679,2008-02-14
6337,3597,2008-04-10
6338,16245,2007-11-16
6339,12092,2006-08-28
6340,14143,2006-12-23
6341,4302,2007-09-15
6342,14012,2008-01-17
6343,11965,2007-12-26
6344,10153,2006-01-02
6345,13239,2008-04-29
6346,18879,2008-06-05
6347,9305,2006-09-04
6348,2988,2007-03-30
6349,1502,2008-06-16
6350,1583,2008-02-11
6351,3506,2007-08-27
6352,10042,2007-09-14
6353,11224,2008-01-29
6354,9866,2007-10-15
6355,14380,2008-01-16
6356,9862,2007-09-11
6357,6715,2007-08-18
6358,8315,2007-09-03
6359,10039,2007-02-17
6360,9526,2008-03-21
6361,13799,2008-02-02
6362,134,2008-02-04
6363,3723,2008-07-09
6364,2985,2007-06-10
6365,6712,2008-06-30
6366,3873,2007-11-06
6367,10653,2005-07-20
6368,3562,2008-04-17
6369,12926,2007-11-10
6370,17002,2006-01-22
6371,559,2008-02-20
6372,5063,2007-05-24
6373,15399,2007-12-22
6374,3203,2008-07-07
6375,5112,2006-06-13
6376,14753,2007-05-24
6377,10245,2005-07-17
6378,2890,2008-04-19
6379,8833,2008-06-23
6380,8430,2007-12-11
6381,18676,2007-08-02
6382,15059,2007-10-23
6383,9142,2008-03-09
6384,5979,2008-04-18
6385,17320,2008-03-31
6386,1046,2007-09-22
6387,4720,2007-08-03
6388,16698,2008-02-18
6389,14362,2008-05-14
6390,7995,2008-01-11
6391,9829,2008-02-03
6392,5689,2008-05-27
6393,10630,2006-07-25
6394,12742,2008-02-11
6395,9727,2008-01-17
6396,19031,2008-04-14
6397,10182,2008-02-18
6398,8003,2008-07-22
6399,3352,2007-08-16
6400,16103,2008-02-08
6401,737,2007-12-17
6402,19235,2007-06-01
6403,14926,2006-07-20
6404,14921,2008-05-05
6405,1827,2006-06-03
6406,3012,2006-04-03
6407,16753,2008-04-09
6408,10823,2007-12-17
6409,9457,2007-08-03
6410,7035,2007-11-04
6411,997,2007-12-22
6412,10595,2008-05-26
6413,3801,2008-03-13
6414,9568,2007-11-18
6415,8362,2008-03-17
6416,10498,2005-12-19
6417,19023,2008-06-25
6418,14275,2006-02-03
6419,7451,2008-03-13
6420,716,2007-09-05
6421,10388,2008-06-28
6422,13777,2007-09-14
6423,14241,2007-10-21
6424,8025,2008-04-02
6425,17929,2006-07-13
6426,5319,2008-05-07
6427,5490,2008-06-28
6428,6150,2007-12-17
6429,14886,2008-02-03
6430,13987,2007-09-23
6431,14256,2008-04-17
6432,18181,2008-06-29
6433,2309,2007-04-26
6434,12374,2008-05-20
6435,2245,2007-02-08
6436,16716,2005-07-30
6437,3838,2008-01-21
6438,3195,2007-12-19
6439,5800,2007-09-16
6440,16823,2005-10-16
6441,12844,2007-12-20
6442,18967,2008-01-23
6443,12738,2008-02-03
6444,5968,2007-04-15
6445,18002,2008-05-24
6446,6612,2008-02-07
6447,14443,2008-06-06
6448,16012,2007-09-29
6449,17067,2008-05-05
6450,15979,2007-05-14
6451,2039,2008-01-28
6452,16747,2006-08-02
6453,12193,2007-12-26
6454,11485,2007-08-26
6455,1855,2008-02-14
6456,13027,2006-06-05
6457,4866,2007-09-15
6458,14113,2008-05-03
6459,18672,2008-01-17
6460,4416,2008-03-05
6461,18277,2008-03-13
6462,17555,2007-09-14
6463,967,2005-11-13
6464,16891,2005-07-26
6465,8963,2007-11-23
6466,15969,2007-06-06
6467,11407,2005-07-08
6468,17596,2007-11-27
6469,17069,2007-05-20
6470,12819,2005-12-09
6471,13565,2007-04-05
6472,6763,2007-12-04
6473,2462,2006-04-09
6474,16865,2005-11-27
6475,17617,2006-05-21
6476,11183,2008-06-15
6477,335,2007-09-05
6478,17519,2006-04-15
6479,9663,2007-09-24
6480,8562,2008-02-15
6481,6929,2008-02-13
6482,644,2006-03-27
6483,13795,2006-07-24
6484,10208,2007-11-06
6485,7661,2006-01-18
6486,5653,2008-07-30
6487,9178,2007-11-28
6488,16781,2008-06-30
6489,9109,2007-06-08
6490,6754,2007-11-23
6491,9720,2005-08-24
6492,16417,2007-05-29
6493,11136,2008-03-16
6494,7849,2008-04-27
6495,15320,2007-09-24
6496,8155,2008-05-12
6497,612,2007-08-12
6498,8231,2008-02-23
6499,11889,2008-06-07
6500,12206,2008-02-29
6501,1779,2007-09-03
6502,16314,2006-12-05
6503,1333,2006-07-03
6504,4046,2006-02-28
6505,11121,2006-01-20
6506,16755,2008-04-20
6507,1921,2006-04-22
6508,4449,2007-08-08
6509,17304,2007-02-17
6510,16260,2006-05-04
6511,12199,2008-06-24
6512,14272,2007-08-22
6513,12549,2006-01-18
6514,13959,2008-02-18
6515,15415,2008-03-05
6516,18543,2007-11-08
6517,13636,2008-05-29
6518,13580,2008-05-28
6519,11912,2007-09-23
6520,7927,2008-02-15
6521,5640,2007-12-20
6522,2069,2007-07-24
6523,8652,2007-05-07
6524,8427,2006-10-19
6525,7255,2008-03-07
6526,56,2008-04-16
6527,1790,2008-01-13
6528,3089,2008-03-16
6529,12637,2006-03-26
6530,3248,2007-11-07
6531,7801,2008-02-03
6532,16131,2007-08-09
6533,17427,2007-11-28
6534,1017,2005-11-28
6535,12622,2007-11-27
6536,18830,2006-06-27
6537,3843,2007-08-19
6538,3064,2007-06-22
6539,935,2008-05-15
6540,15128,2008-03-06
6541,2955,2008-01-06
6542,2338,2008-03-10
6543,14510,2008-01-27
6544,17189,2006-09-20
6545,3993,2008-01-25
6546,16338,2008-04-04
6547,4062,2007-12-21
6548,12108,2007-03-18
6549,12654,2007-10-12
6550,7510,2007-08-08
6551,16998,2008-04-16
6552,3412,2005-10-20
6553,12175,2007-12-03
6554,4848,2007-06-11
6555,6216,2007-10-29
6556,10820,2007-05-28
6557,3100,2007-11-02
6558,17117,2005-11-10
6559,12372,2007-10-17
6560,11249,2007-11-10
6561,7516,2007-12-09
6562,2903,2008-04-23
6563,6910,2005-09-08
6564,7715,2007-09-01
6565,5959,2008-02-23
6566,9086,2006-11-18
6567,7498,2008-03-21
6568,15183,2007-10-03
6569,11291,2008-01-01
6570,9073,2007-07-22
6571,9298,2008-06-16
6572,17088,2008-05-17
6573,800,2006-01-09
6574,12470,2008-06-10
6575,2894,2007-08-17
6576,11734,2005-11-26
6577,837,2006-04-09
6578,3792,2006-10-13
6579,1542,2008-04-06
6580,7342,2008-02-25
6581,4912,2007-03-30
6582,11711,2008-05-30
6583,4698,2006-12-25
6584,10649,2008-06-22
6585,8354,2008-06-26
6586,1625,2007-10-06
6587,154,2007-10-18
6588,15472,2006-10-13
6589,2726,2005-08-30
6590,3783,2007-05-06
6591,12587,2008-05-14
6592,17293,2008-05-15
6593,14087,2007-05-08
6594,18121,2007-09-30
6595,6674,2008-01-21
6596,14164,2006-11-29
6597,9533,2007-11-04
6598,3066,2007-10-19
6599,18737,2006-12-28
6600,4540,2008-07-28
6601,11885,2007-09-30
6602,6137,2008-05-18
6603,11795,2007-08-26
6604,7131,2007-09-22
6605,3926,2007-10-01
6606,1843,2007-12-06
6607,16714,2007-02-07
6608,6141,2008-03-24
6609,2073,2008-02-17
6610,3118,2008-02-12
6611,7908,2007-05-19
6612,13439,2007-10-22
6613,5516,2008-04-27
6614,11408,2006-06-11
6615,14677,2008-07-29
6616,9878,2006-03-26
6617,12447,2006-08-14
6618,96,2008-02-18
6619,4325,2007-01-30
6620,6099,2007-07-03
6621,15519,2006-06-11
6622,7647,2006-02-15
6623,12668,2008-03-15
6624,7211,2008-04-30
6625,17354,2006-10-04
6626,15006,2007-12-26
6627,10298,2006-03-16
6628,2162,2007-08-17
6629,1386,2007-10-07
6630,4539,2006-02-13
6631,7626,2008-06-13
6632,17792,2007-12-24
6633,12969,2006-09-23
6634,10402,2007-08-28
6635,18617,2005-10-13
6636,8922,2008-02-29
6637,219,2008-02-08
6638,11223,2007-06-02
6639,12797,2007-10-30
6640,11055,2006-09-24
6641,10118,2007-12-29
6642,8295,2008-04-27
6643,9804,2008-04-26
6644,473,2007-10-08
6645,17630,2008-07-17
6646,17661,2007-12-30
6647,14155,2007-11-13
6648,9892,2006-05-22
6649,18255,2008-07-26
6650,18979,2007-06-16
6651,15812,2008-01-07
6652,8975,2008-04-05
6653,346,2008-01-25
6654,11613,2007-08-05
6655,4787,2007-05-04
6656,13705,2007-12-15
6657,11237,2007-09-01
6658,10953,2007-05-11
6659,12887,2007-08-23
6660,14495,2008-06-15
6661,3901,2008-05-31
6662,1438,2007-09-07
6663,10179,2008-07-26
6664,6583,2007-09-21
6665,12834,2005-07-19
6666,18215,2006-04-04
6667,15986,2007-09-19
6668,9247,2008-02-28
6669,4557,2005-12-21
6670,477,2008-05-08
6671,4685,2007-09-21
6672,8271,2007-10-14
6673,18448,2008-03-23
6674,7658,2008-05-15
6675,14433,2008-01-11
6676,584,2007-08-09
6677,1857,2008-07-09
6678,16413,2007-08-26
6679,11366,2006-03-20
6680,10621,2007-10-26
6681,2035,2006-08-21
6682,2159,2008-06-27
6683,8123,2008-04-15
6684,2046,2006-09-26
6685,15911,2007-03-31
6686,4704,2007-11-30
6687,15885,2007-06-15
6688,15029,2008-01-09
6689,17877,2008-04-09
6690,5810,2006-10-06
6691,9805,2007-02-25
6692,5445,2007-09-13
6693,9770,2008-05-06
6694,2418,2007-12-25
6695,3683,2007-01-22
6696,6656,2007-08-15
6697,2119,2007-02-26
6698,9390,2007-10-08
6699,15958,2006-04-18
6700,1263,2007-08-08
6701,13112,2008-01-10
6702,10973,2008-03-09
6703,13804,2007-10-15
6704,2115,2007-10-06
6705,2699,2007-08-30
6706,4733,2008-05-21
6707,930,2008-07-09
6708,12203,2006-12-12
6709,10663,2008-07-30
6710,7926,2008-06-28
6711,7198,2008-04-03
6712,4859,2008-02-21
6713,18754,2008-05-13
6714,17886,2008-06-22
6715,18715,2007-10-21
6716,10901,2008-05-05
6717,15000,2008-05-01
6718,17105,2007-10-09
6719,1976,2005-09-13
6720,9371,2007-07-29
6721,4554,2007-10-23
6722,18834,2007-08-28
6723,18110,2008-05-09
6724,15686,2007-11-07
6725,5463,2007-04-23
6726,5978,2007-08-02
6727,17940,2007-11-29
6728,6692,2006-12-24
6729,18563,2008-02-06
6730,11377,2007-12-16
6731,6493,2007-10-27
6732,18056,2007-12-28
6733,18211,2007-10-12
6734,18923,2007-08-22
6735,1663,2008-01-17
6736,18317,2007-12-16
6737,2116,2008-06-13
6738,1995,2007-12-20
6739,1243,2007-09-07
6740,12911,2007-11-28
6741,3805,2006-07-24
6742,3139,2008-06-16
6743,15439,2006-10-29
6744,696,2008-03-14
6745,1354,2008-06-18
6746,7556,2006-04-06
6747,8089,2007-12-06
6748,6434,2008-07-23
6749,13929,2006-04-29
6750,7292,2006-11-25
6751,17112,2007-04-28
6752,3543,2007-01-13
6753,6427,2008-04-14
6754,4675,2007-09-13
6755,9599,2006-06-21
6756,8970,2007-07-10
6757,6996,2007-11-17
6758,9449,2008-04-25
6759,5383,2008-01-11
6760,8770,2007-04-04
6761,9814,2007-11-09
6762,2385,2006-03-06
6763,16451,2007-05-06
6764,18803,2006-05-27
6765,8057,2008-04-22
6766,16293,2006-02-19
6767,17410,2008-04-03
6768,62,2008-05-02
6769,13754,2008-03-05
6770,17167,2007-02-24
6771,17821,2008-02-02
6772,6345,2008-06-04
6773,16757,2008-05-25
6774,17157,2007-09-14
6775,6039,2007-08-31
6776,16675,2008-02-14
6777,16778,2008-03-06
6778,7517,2008-01-21
6779,6387,2007-08-15
6780,4207,2007-10-20
6781,18299,2007-12-14
6782,15975,2007-09-15
6783,18013,2006-10-13
6784,7651,2006-01-04
6785,11584,2008-05-07
6786,16680,2008-03-13
6787,16771,2007-09-07
6788,7008,2005-12-23
6789,12493,2008-04-05
6790,10286,2007-11-06
6791,891,2007-01-23
6792,8635,2006-02-10
6793,11340,2006-04-27
6794,13709,2007-05-10
6795,6319,2008-06-15
6796,5836,2006-11-27
6797,7186,2007-06-14
6798,14617,2008-04-19
6799,7906,2005-12-11
6800,16960,2008-05-19
6801,9980,2008-06-11
6802,14031,2005-09-27
6803,14041,2005-10-30
6804,5304,2008-03-08
6805,729,2005-10-10
6806,5223,2008-02-20
6807,12444,2007-11-20
6808,9587,2005-10-22
6809,9482,2007-10-05
6810,7613,2006-04-27
6811,6470,2008-02-03
6812,3247,2007-02-18
6813,18601,2007-12-28
6814,673,2007-05-27
6815,2514,2007-05-25
6816,18308,2006-08-13
6817,6247,2005-09-20
6818,16542,2008-07-11
6819,4549,2005-12-28
6820,337,2007-04-07
6821,13608,2008-05-23
6822,16640,2007-09-18
6823,718,2007-09-09
6824,7837,2008-02-26
6825,9984,2008-04-07
6826,16415,2006-09-10
6827,2389,2008-04-08
6828,7291,2008-01-03
6829,8958,2008-02-22
6830,6985,2007-02-18
6831,5012,2006-08-31
6832,2842,2007-10-10
6833,18579,2007-08-08
6834,14479,2008-06-02
6835,16129,2008-04-14
6836,7826,2007-12-20
6837,9128,2008-04-24
6838,10089,2008-05-25
6839,6106,2007-11-27
6840,12380,2008-04-08
6841,4387,2006-07-03
6842,10044,2008-04-18
6843,17607,2008-04-30
6844,7282,2008-03-11
6845,11138,2007-11-06
6846,15774,2006-11-27
6847,10563,2007-12-30
6848,1831,2007-11-21
6849,9927,2008-04-19
6850,16123,2005-11-26
6851,14958,2008-05-16
6852,2904,2008-04-27
6853,16853,2008-03-16
6854,6588,2007-08-20
6855,5167,2008-06-25
6856,6109,2008-03-11
6857,254,2008-04-17
6858,6062,2007-08-03
6859,2397,2007-03-18
6860,18821,2007-12-29
6861,12709,2006-08-25
6862,8379,2007-08-08
6863,8746,2005-12-30
6864,10264,2007-11-15
6865,15293,2008-02-11
6866,9489,2006-12-19
6867,1317,2007-12-28
6868,14629,2008-02-23
6869,12288,2008-03-26
6870,15417,2008-07-15
6871,17309,2008-07-26
6872,15659,2007-10-26
6873,4108,2006-08-19
6874,15457,2007-09-14
6875,10637,2008-02-13
6876,15672,2007-06-19
6877,4731,2006-07-14
6878,7201,2008-02-28
6879,7847,2008-05-21
6880,12070,2005-07-27
6881,15859,2007-12-11
6882,15077,2008-05-24
6883,12100,2007-10-23
6884,3097,2008-04-11
6885,18891,2006-06-23
6886,14517,2007-08-03
6887,4381,2007-09-24
6888,721,2008-05-15
6889,17257,2007-03-09
6890,2320,2008-02-07
6891,13454,2008-04-24
6892,18381,2007-12-25
6893,11239,2008-07-17
6894,4509,2007-02-17
6895,18025,2008-01-10
6896,2779,2006-04-26
6897,7276,2008-05-31
6898,15329,2008-06-12
6899,18608,2007-09-27
6900,4572,2008-02-12
6901,17119,2008-05-13
6902,10932,2008-02-04
6903,9915,2006-10-25
6904,11042,2008-04-26
6905,13030,2006-05-28
6906,13925,2007-11-14
6907,16355,2008-03-31
6908,2851,2008-04-01
6909,10975,2008-01-08
6910,10560,2008-05-31
6911,4349,2008-02-13
6912,1729,2008-05-01
6913,19079,2008-07-28
6914,13264,2005-12-23
6915,819,2007-10-20
6916,11139,2008-01-14
6917,11283,2008-06-09
6918,5682,2007-10-23
6919,7314,2007-10-08
6920,2398,2005-11-06
6921,16288,2007-08-07
6922,8204,2008-05-07
6923,18966,2007-08-29
6924,15511,2008-01-17
6925,4110,2008-07-28
6926,10967,2007-12-04
6927,15624,2006-02-10
6928,18518,2007-10-08
6929,6876,2006-01-24
6930,6670,2008-06-11
6931,7273,2007-12-18
6932,15966,2007-12-27
6933,8236,2008-05-13
6934,13049,2008-03-13
6935,15636,2008-01-22
6936,10321,2008-02-24
6937,4905,2007-04-21
6938,18133,2008-06-25
6939,13805,2007-10-08
6940,2994,2008-06-15
6941,15640,2006-09-14
6942,15776,2007-04-30
6943,602,2007-02-19
6944,2253,2008-06-28
6945,8863,2006-12-14
6946,15557,2005-07-24
6947,15437,2008-02-10
6948,14034,2008-04-21
6949,3665,2007-01-02
6950,10416,2008-03-27
6951,18804,2008-05-19
6952,12822,2007-12-09
6953,7639,2005-07-28
6954,14101,2008-01-28
6955,14451,2008-02-08
6956,788,2007-11-18
6957,2237,2007-12-15
6958,13198,2008-07-20
6959,81,2006-12-19
6960,14289,2006-02-02
6961,9690,2008-01-19
6962,18812,2008-05-07
