BAN,CREATE_MONTH,START_MONTH,CREATE_WEEK,START_WEEK,ACCOUNT_DESC,LINES REQUESTED,AGE_GROUP,HCDP_IND,HCDM_IND,HCDS_IND,ADR_PROVINCE,CHANNEL_TYPE
9818842182089,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,18-30,,,,ON,Corporate Stores
9819425195231,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,31-40,,,,qc,Dealers
9818361181532,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,41-50,,,,QC,Corporate Stores
9818097187677,2009-10,2009-10,03/10/2009,03/10/2009,Business - Personal,4,18-30,,,,QC,Corporate Stores
9817926176901,2009-09,,2009/09/05,2009-09-12,Business - Personal,4,18-30,,,,ON,Corporate Stores
9817172172270,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,31-40,,,,BC,Dealers
9819577197500,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,18-30,,,,AB,Corporate Stores
9819586196413,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,2,50+,,,,ON,Dealers
9818979189549,2010-04,2010-04,2010-04-03,03/04/2010,Business - Personal,7,41-50,,,,on,Corporate Stores
9818569189622,2010-01,2010-01,2010-01-02,2010-01-02,Business - Personal,5,41-50,,,,ON,DEALERS
9818837187552,2010-03,2010-03,2010/03/06,2010-03-06,Business - Personal,7,31-40,,,,QC,Corporate Stores
9817478178091,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,3,50+,,,,BC,Dealers
9817164174868,2009-04,,2009/04/04,,Business - Personal,3,50+,,,,BC,Dealers
9819570190151,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,50+,,,,bc,Dealers
9818835185596,2010-03,,2010-03-06,,Business - Personal,7,41-50,,,,BC,Dealers
9817624174866,2009-07,2009-07,2009/07/04,2009-07-04,Business - Personal,,50+,,,,ON,Dealers
9819416196604,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,50+,,,,BC,Corporate Stores
9817157177328,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,50+,,,,ON,DEALERS
9817325175244,2009-05,,2009/05/09,,Business - Personal,3,31-40,,,,ON,Corporate Stores
9818713183853,2010-02,2010-02,2010-02-06,2010/02/06,Business - Personal,6,50+,,,,BC,Dealers
9816910160035,2009-02,2009-02,2009-02-07,07/02/2009,Business - Personal,,18-30,,,,QC,CORPORATE STORES
9818980180601,2010-04,2010-04,2010-04-03,03/04/2010,Business - Personal,7,  41-50 ,,,,ON,Corporate Stores
9819112192143,2010-05,2010-05,01/05/2010,2010-05-01,Business - Personal,8,50+,,,,ON,Corporate Stores
9817323173204,2009-05,2009-05,2009/05/09,2009/05/09,Business - Personal,3,31-40,,,,QC,Dealers
9819427197559,2010-07,,2010/07/10,,Business - Personal,1,41-50,,,,ON,Dealers
9817161171511,2009-04,2009-04,2009-04-04,04/04/2009,Business - Personal,,31-40,,,,ON,Dealers
9819946196735,2010-10,,2010-10-09,,Business - Personal,4,50+,,,,ON,Corporate Stores
9819931191642,2010-10,2010-10,2010-10-02,2010/10/02,Business - Personal,6,50+,,,,QC,Corporate Stores
9819419199124,2010-07,,2010-07-03,,Business - Personal,1,18-30,,,,QC,Corporate Stores
9821278218727,2010-12,2010-12,04/12/2010,2010/12/04,Business - Personal,1,18-30,,,,QC,Corporate Stores
9821280210593,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,3,41-50,,,,BC,Dealers
9819431191039,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,  31-40 ,,,,QC,Corporate Stores
9817309179578,2009-05,2009-05,2009-05-02,02/05/2009,Business - Personal,3,18-30,,,,AB,Dealers
9817469179117,2009-06,,2009-06-06,,Business - Personal,3,18-30,,,,QC,Corporate Stores
9818110180168,2009-10,2009-10,2009-10-10,2009/10/10,Business - Personal,5,50+,,,,QC,Corporate Stores
9819767197178,2010-09,,2010/09/04,,Business - Personal,1,  41-50 ,,,,ON,corporate stores
9818828188594,2010-03,,2010-03-06,,Business - Personal,7,31-40,,,,QC,CORPORATE STORES
9818975185766,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,50+,,,,qc,Corporate Stores
9817169179141,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,18-30,HCDP,,HCDS,ON,Corporate Stores
9817306176865,2009-05,2009-05,2009-05-02,2009-05-02,Business - Personal,3,41-50,,,,ON,Dealers
9819940190031,2010-10,2010-10,2010-10-02,2010-10-02,Business - Personal,4,41-50,,,,ON,Corporate Stores
9817763173586,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,18-30,,,,ON,CORPORATE STORES
9821128218507,2010-11,2010-11,2010/11/06,2010-11-06,Business - Personal,4,50+,,,,ON,Corporate Stores
9817316176033,2009-05,2009-05,02/05/2009,2009-05-02,Business - Personal,3,41-50,HCDP,,HCDS,ON,Dealers
9819576196940,2010-08,,2010/08/07,,Business - Personal,2,  18-30 ,,,,ON,corporate stores
9817163173326,2009-04,2009-04,04/04/2009,2009-04-04,Business - Personal,3,50+,,,,QC,Dealers
9819929199648,2010-10,2010-10,2010-10-02,2010/10/02,Business - Personal,3,  18-30 ,,,,ON,Corporate Stores
9819948198995,2010-10,2010-10,2010-10-09,2010-10-09,Business - Personal,4,31-40,,,,ON,Dealers
9817760170938,2009-08,2009-08,2009-08-01,2009-08-01,Business - Personal,4,41-50,,,,ON,dealers
9819588198744,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,31-40,,,,AB,Corporate Stores
9816763163856,2009-01,2009-01,03/01/2009,2009-01-03,Business - Personal,1,31-40,HCDP,,HCDS,ON,Dealers
9819116196712,2010-05,2010-05,08/05/2010,2010-05-08,Business - Personal,8,50+,,,,QC,DEALERS
9821131211118,2010-11,2010-11,06/11/2010,2010-11-06,Business - Personal,6,18-30,,,,BC,corporate stores
9819280190417,2010-06,2010-06,05/06/2010,2010/06/05,Business - Personal,1,41-50,,,,on,Corporate Stores
9817030170476,2009-03,2009-12,2009-03-07,2009-12-05,Business - Personal,3,31-40,,,,QC,Corporate Stores
9817768178590,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,18-30,HCDP,HCDM,HCDS,ON,Corporate Stores
9817027177782,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,,  50+ ,,,,on,Corporate Stores
9817015175789,2009-03,2009-03,2009-03-07,07/03/2009,Business - Personal,2,31-40,,,,ON,Corporate Stores
9818713183712,2010-02,2010-02,2010-02-06,2010/02/06,Business - Personal,,  18-30 ,,,,ON,Corporate Stores
9819278198110,2010-06,2010-06,2010-06-05,05/06/2010,Business - Personal,8,41-50,,,,qc,Dealers
9817478178099,2009-06,,2009-06-06,,Business - Personal,3,31-40,,,,AB,Dealers
9818824184270,2010-03,2010-03,2010-03-06,2010/03/06,Business - Personal,,18-30,,,,qc,Corporate Stores
9818979189661,2010-04,2010-04,2010-04-03,2010/04/03,Business - Personal,7,18-30,,,,ON,Corporate Stores
9818249189831,2009-11,2009-11,2009-11-07,2009/11/07,Business - Personal,5,41-50,,,,AB,dealers
9818099189231,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,41-50,,,,QC,Corporate Stores
9817323173031,2009-05,,2009-05-09,,Business - Personal,3,18-30,,,,QC,CORPORATE STORES
9819575195188,2010-08,2010-08,2010/08/07,2010/08/07,Business - Personal,1,31-40,,,,AB,Dealers
9821276216387,2010-12,2010-12,2010-12-04,2010/12/04,Business - Personal,,41-50,,,,QC,DEALERS
9819765195600,2010-09,,2010-09-04,,Business - Personal,1,50+,,HCDM,,BC,Dealers
9818979189349,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,18-30,,,,ON,dealers
9818711181523,2010-02,2010-02,06/02/2010,2010-02-06,Business - Personal,6,41-50,HCDP,,HCDS,ON,CORPORATE STORES
9819414194179,2010-07,,2010-07-03,,Business - Personal,1,31-40,,,,ON,Corporate Stores
9817481171856,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,3,41-50,,,,QC,Corporate Stores
9816778168171,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,18-30,,,,on,  Corporate Stores 
9818108188298,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,5,50+,,,,  AB ,Corporate Stores
9816918168778,2009-02,,07/02/2009,,Business - Personal,2,18-30,,,,AB,Dealers
9817030170270,2009-03,,2009-03-07,,Business - Personal,3,18-30,HCDP,,HCDS,ON,Corporate Stores
9819951191101,2010-10,2010-10,2010/10/09,2010-10-09,Business - Personal,3,31-40,,,,AB,Corporate Stores
9819432192501,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,18-30,HCDP,,HCDS,AB,Corporate Stores
9816782162098,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,18-30,HCDP,,HCDS,BC,Dealers
9818384184281,2009-12,2009-12,2009/12/05,2009-12-05,Business - Personal,5,31-40,,,,on,Dealers
9821281211576,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,3,31-40,,,,BC,Dealers
9819118198039,2010-05,,08/05/2010,,Business - Personal,8,31-40,,,,BC,Corporate Stores
9819585195258,2010-08,,2010-08-07,,Business - Personal,2,18-30,,,,ON,CORPORATE STORES
9818842182894,2010-03,2010-03,06/03/2010,2010-03-06,Business - Personal,7,50+,,,,BC,Dealers
9818376186831,2009-12,2009-12,2009-12-05,05/12/2009,Business - Personal,,41-50,,,,BC,Dealers
9818838188983,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,41-50,,,,QC,Corporate Stores
9817013173768,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,,41-50,,,,QC,Corporate Stores
9817931171591,2009-09,2009-09,2009/09/05,05/09/2009,Business - Personal,4,41-50,,,,AB,Dealers
9819761191786,2010-09,,2010-09-04,,Business - Personal,7,18-30,,,,ON,dealers
9817625175933,2009-07,,2009/07/04,,Business - Personal,,50+,,,,QC,Corporate Stores
9819587197056,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,18-30,,,,QC,Corporate Stores
9818724184559,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,50+,,,,qc,Dealers
9819937197294,2010-10,2010-10,2010-10-02,2010-10-02,Business - Personal,3,41-50,,,,ON,corporate stores
9818723183740,2010-02,,2010-02-06,,Business - Personal,6,31-40,,,,BC,CORPORATE STORES
9821270210404,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,4,31-40,,,,ON,Dealers
9816918168500,2009-02,2009-02,2009/02/07,2009-02-07,Business - Personal,2,18-30,,,,QC,Dealers
9817325175617,2009-05,2009-05,2009-05-09,09/05/2009,Business - Personal,3,18-30,,,,BC,corporate stores
9817765175341,2009-08,2009-08,2009-08-08,2009-08-15,Business - Personal,4,18-30,,,,QC,Corporate Stores
9819931191150,2010-10,,02/10/2010,,Business - Personal,3,41-50,,,,ON,Corporate Stores
9817022172407,2009-03,2009-03,2009-03-07,07/03/2009,Business - Personal,2,18-30,,,,ON,CORPORATE STORES
9818374184322,2009-12,,2009-12-05,,Business - Personal,5,18-30,,,,AB,Corporate Stores
9819751191688,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,41-50,HCDP,,HCDS,ON,  Dealers 
9819585195350,2010-08,2010-08,2010/08/07,2010-08-07,Business - Personal,2,50+,,,,ON,  Corporate Stores 
9818976186399,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,18-30,,,,QC,Corporate Stores
9818103183950,2009-10,,2009-10-03,,Business - Personal,4,31-40,,,,AB,Corporate Stores
9818363183232,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,18-30,,,,on,CORPORATE STORES
9818095185452,2009-10,2009-10,03/10/2009,10/10/2009,Business - Personal,4,18-30,,HCDM,,BC,Corporate Stores
9817481171406,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,,41-50,,,,QC,CORPORATE STORES
9819758198818,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,41-50,,,,ON,  Corporate Stores 
9818985185629,2010-04,2010-04,10/04/2010,2010-04-10,Business - Personal,8,18-30,,,,QC,Dealers
9818977187699,2010-04,,2010-04-03,,Business - Personal,7,41-50,,,,QC,Corporate Stores
9817017177820,2009-03,2009-03,07/03/2009,07/03/2009,Business - Personal,2,50+,,,,on,Corporate Stores
9817618178059,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,50+,,,,QC,Corporate Stores
9817323173994,2009-05,,2009-05-09,,Business - Personal,,41-50,,,,ON,Corporate Stores
9817609179396,2009-07,,2009-07-04,,Business - Personal,,18-30,,,,BC,Dealers
9817617177662,2009-07,,2009-07-04,,Business - Personal,,50+,HCDP,,HCDS,ON,Dealers
9818242182511,2009-11,,2009-11-07,,Business - Personal,5,18-30,HCDP,,HCDS,ON,Dealers
9818385185248,2009-12,,2009-12-05,,Business - Personal,5,41-50,HCDP,,HCDS,BC,Dealers
9818826186949,2010-03,,2010-03-06,,Business - Personal,7,50+,HCDP,,HCDS,qc,Dealers
9819134194721,2010-05,2010-05,08/05/2010,2010-05-08,Business - Personal,8,  18-30 ,,,,ON,Corporate Stores
9817166176411,2009-04,2009-04,2009-04-04,2009-04-04,Business - Personal,3,18-30,,,,ON,Corporate Stores
9818105185494,2009-10,,2009-10-03,,Business - Personal,4,18-30,,,,AB,Dealers
9818242182423,2009-11,,2009-11-07,,Business - Personal,5,31-40,HCDP,,HCDS,AB,Corporate Stores
9816781161591,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,18-30,,,,ON,Dealers
9819770190605,2010-09,,2010-09-04,,Business - Personal,6,50+,,,,ON,  Corporate Stores 
9818245185767,2009-11,2009-11,2009-11-07,2009-11-07,Business - Personal,5,18-30,,,,BC,Dealers
9818725185621,2010-02,,06/02/2010,,Business - Personal,6,50+,,,,QC,Corporate Stores
9819111191987,2010-05,2010-05,2010-05-01,2010-05-01,Business - Personal,8,41-50,,,,ON,Dealers
9816900160178,2009-02,2009-02,2009-02-07,2009-02-07,Business - Personal,,50+,,HCDM,,ON,Corporate Stores
9817937177576,2009-09,2009-09,2009-09-05,2009-09-05,Business - Personal,4,41-50,,,,QC,Corporate Stores
9818825185562,2010-03,2010-03,2010-03-06,2010-03-06,Business - Personal,7,31-40,,,,QC,Dealers
9817022172484,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,,18-30,,,,QC,CORPORATE STORES
9817622172720,2009-07,2009-07,04/07/2009,2009-07-04,Business - Personal,3,31-40,,,,BC,Dealers
9818111181809,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,41-50,,HCDM,,QC,Corporate Stores
9819424194511,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,50+,,,,ON,Corporate Stores
9819114194104,2010-05,2010-05,01/05/2010,2010-05-01,Business - Personal,8,50+,,,,  QC ,Corporate Stores
9818234184128,2009-11,2009-11,07/11/2009,07/11/2009,Business - Personal,5,  31-40 ,,,,AB,Corporate Stores
9817465175296,2009-06,,2009/06/06,,Business - Personal,3,18-30,,,,ON,Dealers
9817761171385,2009-08,,2009-08-01,,Business - Personal,4,31-40,,,,ON,Dealers
9819424194406,2010-07,,10/07/2010,,Business - Personal,1,18-30,,,,ON,Corporate Stores
9817023173346,2009-03,2009-03,2009/03/07,2009-03-07,Business - Personal,2,31-40,,,,ON,Corporate Stores
9819590190016,2010-08,,07/08/2010,,Business - Personal,1,  18-30 ,,,,QC,  Corporate Stores 
9817627177013,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,50+,,,,BC,Corporate Stores
9819580190149,2010-08,,2010-08-07,,Business - Personal,2,31-40,,,,ON,Dealers
9817326176149,2009-05,2009-05,2009-05-09,2009-05-09,Business - Personal,3,41-50,,,,ON,Dealers
9819582192847,2010-08,,2010-08-07,,Business - Personal,2,31-40,,,,BC,Corporate Stores
9819419199906,2010-07,2010-07,03/07/2010,2010-07-03,Business - Personal,1,41-50,,,,BC,Dealers
9819592192259,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,2,41-50,,,,ON,Corporate Stores
9816774164933,2009-01,2009-01,2009-01-10,10/01/2009,Business - Personal,1,50+,,,,ON,Dealers
9817467177507,2009-06,2009-06,2009-06-06,2009-06-13,Business - Personal,3,18-30,,HCDM,,BC,Dealers
9817612172397,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,41-50,,,,QC,Corporate Stores
9817768178077,2009-08,,2009/08/08,,Business - Personal,4,31-40,,HCDM,,ON,Corporate Stores
9817316176587,2009-05,2009-05,2009/05/02,2009-05-02,Business - Personal,3,31-40,,,,ON,Dealers
9817615175226,2009-07,,2009-07-04,,Business - Personal,3,50+,,,,BC,Dealers
9817478178788,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,3,18-30,,,,BC,Dealers
9819584194874,2010-08,,2010-08-07,,Business - Personal,2,18-30,,,,BC,Corporate Stores
9818376186644,2009-12,2009-12,05/12/2009,05/12/2009,Business - Personal,5,50+,,,,QC,Dealers
9819929199807,2010-10,2010-10,02/10/2010,2010-10-02,Business - Personal,3,  31-40 ,,,,AB,Dealers
9819776196623,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,41-50,,,,QC,Corporate Stores
9817622172555,2009-07,2009-07,2009-07-04,2009/07/04,Business - Personal,3,18-30,,,,ON,Dealers
9817311171529,2009-05,2009-05,2009-05-02,02/05/2009,Business - Personal,3,41-50,,,,QC,Dealers
9817463173704,2009-06,2009-06,2009-06-06,2009-06-06,Business - Personal,3,50+,,,,ON,Corporate Stores
9821276216051,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,4,50+,,,,ON,Dealers
9818573183720,2010-01,2010-01,2010/01/09,2010/01/09,Business - Personal,5,41-50,,,,ON,Dealers
9818379189020,2009-12,2009-12,2009/12/05,2009-12-05,Business - Personal,5,41-50,,,,qc,CORPORATE STORES
9817023173292,2009-03,,07/03/2009,,Business - Personal,2,18-30,HCDP,,HCDS,ON,dealers
9819785195014,2010-09,,2010-09-11,,Business - Personal,6,41-50,HCDP,HCDM,,BC,Dealers
9819421191208,2010-07,2010-07,2010-07-03,03/07/2010,Business - Personal,1,41-50,,,,ON,Dealers
9819423193951,2010-07,2010-07,2010/07/03,2010-07-03,Business - Personal,1,41-50,,,,  BC ,Dealers
9818827187692,2010-03,,06/03/2010,,Business - Personal,7,31-40,,,,QC,Corporate Stores
9819134194331,2010-05,2010-05,2010-05-08,2010-05-08,Business - Personal,8,  50+ ,,,,AB,Dealers
9818093183235,2009-10,,2009-10-03,,Business - Personal,4,41-50,,,,ON,Corporate Stores
9818110180349,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,  31-40 ,,,,ON,Corporate Stores
9818704184735,2010-02,2010-02,2010-02-06,2010-02-06,Business - Personal,6,18-30,,,,QC,Corporate Stores
9819414194875,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,18-30,,,,QC,CORPORATE STORES
9817626176502,2009-07,2009-07,04/07/2009,2009-07-04,Business - Personal,3,18-30,,,,QC,DEALERS
9819752192156,2010-09,,2010-09-04,,Business - Personal,2,18-30,,,,QC,  Corporate Stores 
9818838188454,2010-03,2010-03,2010-03-06,06/03/2010,Business - Personal,7,18-30,,,,QC,Corporate Stores
9818363183765,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,41-50,,,,ON,Dealers
9818843183641,2010-03,,2010-03-06,,Business - Personal,7,50+,,,,QC,Corporate Stores
9817173173116,2009-04,2009-04,2009-04-04,04/04/2009,Business - Personal,3,18-30,,,,ON,Corporate Stores
9819773193232,2010-09,2010-09,2010-09-04,2010-09-04,Business - Personal,6,50+,,,,ON,Corporate Stores
9819425195484,2010-07,2010-07,10/07/2010,2010-07-10,Business - Personal,1,41-50,,,,ON,Dealers
9819935195403,2010-10,2010-10,2010/10/02,2010-10-02,Business - Personal,3,18-30,,,,ON,Corporate Stores
9818107187074,2009-10,,2009-10-03,,Business - Personal,4,41-50,,HCDM,,ab,Dealers
9819133193817,2010-05,2010-05,2010/05/08,2010-05-08,Business - Personal,8,41-50,,,,QC,CORPORATE STORES
9821283213880,2010-12,2010-12,2010-12-11,2010-12-11,Business - Personal,4,50+,,,,ON,Corporate Stores
9821274214330,2010-12,2010-12,2010-12-04,2010-12-04,Business - Personal,4,41-50,,HCDM,,ON,Dealers
9821137217503,2010-11,2010-11,06/11/2010,2010-11-13,Business - Personal,2,41-50,,,,QC,Corporate Stores
9819782192074,2010-09,2010-09,2010-09-11,2010-09-11,Business - Personal,6,18-30,,,,QC,Corporate Stores
9817465175391,2009-06,,2009-06-06,,Business - Personal,3,18-30,HCDP,,HCDS,ON,Dealers
9816779169608,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,  18-30 ,,HCDM,,ab,Corporate Stores
9817613173003,2009-07,2009-07,2009-07-04,2009-07-04,Business - Personal,3,50+,,,,BC,Dealers
9816782162244,2009-01,2009-01,2009-01-10,2009-01-10,Business - Personal,1,41-50,,,,ON,Corporate Stores
9818094184227,2009-10,2009-10,2009-10-03,2009-10-03,Business - Personal,4,18-30,,,,ON,Corporate Stores
9818111181536,2009-10,2009-10,2009-10-10,2009-10-10,Business - Personal,5,41-50,,,,QC,Dealers
9817767177696,2009-08,2009-08,2009-08-08,2009-08-08,Business - Personal,4,18-30,,,,on,Corporate Stores
9817777177582,2009-08,2009-08,2009-08-08,08/08/2009,Business - Personal,4,31-40,,,,  AB ,Corporate Stores
9818104184872,2009-10,,2009-10-03,,Business - Personal,4,41-50,,,,QC,Corporate Stores
9818573183061,2010-01,2010-01,2010-01-09,09/01/2010,Business - Personal,2,41-50,HCDP,,HCDS,QC,Dealers
9819574194067,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,1,18-30,HCDP,,HCDS,AB,Dealers
9819945195068,2010-10,,09/10/2010,,Business - Personal,3,18-30,,,,ab,Corporate Stores
9819428198498,2010-07,2010-07,2010-07-10,2010-07-10,Business - Personal,1,18-30,,,,on,Corporate Stores
9818975185475,2010-04,2010-04,2010-04-03,2010-04-03,Business - Personal,7,18-30,,,,QC,Corporate Stores
9818360180695,2009-12,2009-12,2009-12-05,2009-12-05,Business - Personal,5,50+,,,,QC,Dealers
9817031171135,2009-03,2009-03,2009-03-07,2009-03-07,Business - Personal,3,31-40,,,,ON,Corporate Stores
9817456176624,2009-06,2009-06,2009/06/06,2009-06-06,Business - Personal,3,41-50,,,,ON,Corporate Stores
9818569189619,2010-01,,2010-01-02,,Business - Personal,5,41-50,,,,ON,Dealers
9817457177332,2009-06,,2009-06-06,,Business - Personal,3,41-50,,,,BC,Corporate Stores
9819592192072,2010-08,2010-08,2010-08-07,2010-08-07,Business - Personal,3,50+,,,,BC,Dealers
9818106186734,2009-10,2009-10,2009/10/03,03/10/2009,Business - Personal,4,50+,,,,AB,Dealers
9817763173853,2009-08,,2009-08-08,,Business - Personal,4,18-30,,,,AB,Dealers
9818235185539,2009-11,2009-11,2009-11-07,07/11/2009,Business - Personal,5,18-30,HCDP,,HCDS,AB,Corporate Stores
9819422192557,2010-07,2010-07,2010-07-03,2010-07-03,Business - Personal,1,18-30,,,,ON,Corporate Stores
