BAN,FIRST_CREDIT_DATE,FIRST_CREDIT_CLASS,SCORE_CARD,CREDIT_SCORE
9819117197581,02/05/2010,B,EQFX,988
9818979189608,2010/04/03,L,ECBS,894
9819127197213,2010/05/04,K,EQFX,385
9818362182054,2009/12/01,B,EQFX,986
9818976186455,2010-04-02,B,EQFX,972
9819573193025,2010-08-02,B,  EQFX ,973
9819129199768,2010-05-04,K,EQFX,209
9821135215233,2010-11-04,B,EQFX,960
9818101181518,02/10/2009,B,EQFX,988
9817173173503,2009-04-03,B,EQFX,970
9817765175226,2009-08-03,X,EQFX,362
9818371181709,03/12/2009,X,EQFX,
9817626176813,2009-07-04,L,ECBS,854
9819941191265,2010/10/02,B,EQFX,992
9818367187387,2009-12-02,X,EQFX,842
9819573193930,2010-08-02,L,ECBS,845
9817761171658,01/08/2009,B,EQFX,967
9818573183433,2010-01-03,B,EQFX,992
9819431191582,05/07/2010,X,EQFX,640
9818584184912,2010-01-05,B,EQFX,958
9818380180936,2009-12-05,B,EQFX,954
9818583183679,2010-01-05,K,EQFX,24
9817610170572,2009-07-02,B,EQFX,987
9819262192059,2010-06-02,B,  EQFX ,976
9818112182052,2009-10-04,  B ,EQFX,991
9817617177738,2009-07-03,b,  EQFX ,970
9818243183722,2009-11-04,K,EQFX,188
9817015175306,2009-03-01,X,EQFX,438
9821128218767,2010-11-02,b,eqfx,987
9817316176125,2009/05/02,L,EQFX,512
9819580190292,03/08/2010,L,EQFX,579
9819937197006,2010-10-02,B,eqfx,883
9821282212448,05/12/2010,B,EQFX,954
9821278218266,2010-12-04,B,EQFX,961
9818366186512,2009-12-02,X,EQFX,558
9817316176167,2009-05-02,K,  EQFX ,253
9816908168297,2009-02-03,B,EQFX,976
9821139219388,2010-11-05,B,EQFX,964
9819780190250,2010-09-04,B,EQFX,995
9817760170852,2009-08-01,X,EQFX,848
9821264214743,2010-12-02,B,EQFX,948
9816770160942,2009-01-03,  X ,EQFX,843
9821280210624,04/12/2010,B,EQFX,965
9819431191181,2010/07/05,B,EQFX,986
9821142212213,2010-11-05,X,EQFX,605
9818360180588,2009-12-01,K,EQFX,385
9817315175743,2009-05-02,X,EQFX,570
9819931191801,2010-10-01,  B ,EQFX,979
9821259219958,2010-12-01,B,EQFX,922
9819264194428,02/06/2010,L,ECBS,854
9821269219805,2010-12-03,B,EQFX,991
9819756196061,01/09/2010,L,EQFX,696
9819581191796,04/08/2010,B,EQFX,993
9817771171094,2009-08-04,X,EQFX,722
9818979189061,03/04/2010,X,ECBS,822
9817018178815,2009-03-02,B,EQFX,965
9819582192535,2010-08-04,B,EQFX,968
9819131191831,2010-05-05,L,ECBS,12
9821268218176,2010-12-02,B,EQFX,993
9818822182542,2010-03-01,X,ECBS,557
9819129199990,04/05/2010,X,EQFX,673
9818365185581,2009-12-02,K,eqfx,72
9818970180496,2010-04-01,B,  EQFX ,987
9819132192303,05/05/2010,B,EQFX,945
9818110180585,2009-10-04,B,EQFX,
9819259199398,2010-06-01,B,EQFX,985
9819938198161,2010-10-02,K,  EQFX ,155
9817613173922,2009-07-02,  B ,EQFX,993
9817622172555,2009-07-03,B,EQFX,952
9817925175977,2009-09-01,B,EQFX,
9817629179504,2009-07-05,X,EQFX,318
9816775165798,2009-01-04,B,EQFX,950
9818713183301,03/02/2010,k,EQFX,194
9818365185975,02/12/2009,X,ECBS,786
9819771191184,2010-09-03,B,EQFX,980
9819268198719,2010-06-03,B,EQFX,978
9819781191386,2010-09-04,B,  EQFX ,956
9818970180900,2010-04-01,L,ECBS,3
9819588198348,05/08/2010,B,EQFX,965
9818833183206,2010-03-03,X,ECBS,8
9818096186636,01/10/2009,L,EQFX,447
9817306176102,2009-05-01,X,EQFX,
9817463173244,02/06/2009,B,eqfx,995
9817471171738,04/06/2009,B,EQFX,993
9821260210513,2010-12-01,L,EQFX,596
9817630170187,2009-07-05,  B ,  EQFX ,
9819952192160,2010-10-05,B,EQFX,952
9817179179616,2009-04-06,L,eqfx,467
9819278198227,2010-06-05,L,ECBS,786
9817323173204,2009/05/04,X,EQFX,348
9819751191576,2010-09-01,B,EQFX,965
9818577187285,2010-01-04,B,EQFX,975
9819782192827,2010-09-05,B,EQFX,940
9818382182679,2009-12-05,B,EQFX,997
9817944174484,2009-09-04,  X ,EQFX,822
9818833183305,2010/03/03,X,eqfx,518
9817769179489,2009-08-04,B,EQFX,982
9817629179192,2009-07-05,X,EQFX,779
9818834184350,03/03/2010,B,eqfx,970
9817619179072,2009-07-03,X,EQFX,880
9819952192088,2010-10-05,L,EQFX,887
9818971181263,2010-04-01,L,EQFX,647
9819956196341,2010-10-05,X,EQFX,536
9819413193627,2010-07-02,B,EQFX,994
9819582192891,2010/08/04,B,EQFX,992
9816901161673,2009-02-01,  B ,EQFX,996
9816912162224,2009-02-04,L,EQFX,596
9819278198766,2010-06-05,B,EQFX,952
9818242182949,2009-11-03,B,EQFX,988
9818829189092,2010-03-02,B,EQFX,996
9817766176748,2009/08/03,X,EQFX,557
9817324174998,2009-05-04,B,eqfx,985
9817158178113,01/04/2009,B,EQFX,985
9819778198969,2010-09-04,L,EQFX,
9818579189660,2010-01-04,K,EQFX,574
9817772172007,2009-08-04,B,EQFX,990
9818369189740,2009-12-03,X,EQFX,602
9818976186550,2010-04-02,L,EQFX,934
9818984184358,2010-04-05,K,EQFX,415
9817307177408,2009-05-01,X,ECBS,822
9818238188537,2009-11-02,X,EQFX,375
9817018178073,2009-03-02,  K ,EQFX,184
9821272212398,2010-12-03,B,EQFX,989
9821142212279,2010-11-05,L,ECBS,14
9816770160055,2009-01-03,B,EQFX,986
9818365185718,2009-12-02,L,EQFX,512
9819778198402,2010/09/04,L,ECBS,512
9821273213293,2010-12-03,B,eqfx,987
9821277217206,2010-12-04,X,ECBS,4
9818576186530,2010/01/04,B,EQFX,994
9818379189987,2009-12-04,L,EQFX,486
9818979189213,2010-04-03,B,EQFX,994
9821137217341,2010-11-04,B,EQFX,954
9818110180606,04/10/2009,B,EQFX,968
9817160170046,2009-04-01,L,EQFX,405
9819947197771,2010-10-04,X,ECBS,8
9816775165616,2009-01-04,B,EQFX,994
9818373183964,2009-12-03,K,EQFX,140
9818111181169,2009-10-04,X,EQFX,402
9817308178526,2009-05-01,K,EQFX,94
9817172172774,2009-04-03,B,  EQFX ,984
9818112182097,2009-10-04,B,EQFX,960
9819770190170,2010-09-03,B,EQFX,995
9819770190814,2010-09-03,B,EQFX,995
9817614174822,2009-07-02,B,EQFX,980
9821132212644,2010-11-03,X,ECBS,854
9817178178283,04/04/2009,L,EQFX,652
9817610170842,2009-07-02,B,EQFX,954
9817613173621,02/07/2009,  B ,EQFX,968
9821135215620,2010-11-04,L,EQFX,581
9818106186180,2009-10-03,X,EQFX,557
9818362182834,01/12/2009,B,EQFX,969
9819256196259,2010-06-01,l,EQFX,695
9818108188204,2009-10-03,B,EQFX,928
9817177177751,04/04/2009,B,eqfx,996
9818093183688,2009-10-01,B,EQFX,
9818114184851,2009-10-05,B,EQFX,989
9818582182377,2010-01-05,B,EQFX,946
9817179179279,2009-04-06,B,EQFX,
9819954194707,2010-10-05,l,EQFX,629
9818987187547,2010-04-05,L,ECBS,9
9819784194024,05/09/2010,X,ECBS,8
9818980180981,2010-04-03,L,  EQFX ,776
9818974184630,2010-04-01,L,eqfx,693
9819769199172,2010-09-03,X,ECBS,806
9818107187580,03/10/2009,L,EQFX,597
9818238188304,2009-11-02,  X ,ECBS,904
9818365185013,2009-12-02,X,EQFX,854
9816772162723,2009-01-03,L,EQFX,639
9816907167357,03/02/2009,K,EQFX,556
9819763193693,02/09/2010,L,eqfx,305
9819112192984,2010-05-01,L,ECBS,16
9816764164348,2009-01-02,B,EQFX,989
9816776166164,2009-01-04,B,EQFX,952
9818822182383,01/03/2010,B,EQFX,992
9819761191023,02/09/2010,X,EQFX,822
9818373183816,2009/12/03,X,EQFX,864
9819752192295,2010-09-01,B,EQFX,993
9819783193037,2010-09-05,L,ECBS,512
9819946196903,2010-10-04,L,EQFX,812
9821267217736,02/12/2010,X,EQFX,463
9819773193461,2010-09-03,L,ecbs,2
9819426196698,2010-07-04,B,EQFX,977
9817330170668,2009-05-05,  B ,EQFX,968
9816763163609,2009-01-02,B,EQFX,986
9816918168943,05/02/2009,B,EQFX,976
9817176176212,2009-04-04,X,EQFX,880
9817178178170,2009-04-04,l,ECBS,880
9818573183608,2010-01-03,X,EQFX,570
9818112182343,2009-10-04,B,EQFX,985
9817325175369,2009/05/04,B,EQFX,992
9819591191295,2010-08-05,B,EQFX,973
9817621171499,2009-07-03,  B ,EQFX,929
9819432192188,2010-07-05,x,ECBS,822
9821134214760,04/11/2010,L,EQFX,402
9816910160694,03/02/2009,B,EQFX,990
9818986186234,2010/04/05,B,EQFX,985
9817774174248,2009-08-05,X,EQFX,573
9816913163096,2009-02-04,K,EQFX,330
9821123213180,2010-11-01,X,EQFX,602
9818571181370,2010-01-02,B,eqfx,986
9818378188722,2009-12-04,B,EQFX,976
9817617177403,03/07/2009,L,EQFX,602
9821125215087,2010-11-02,  X ,EQFX,336
9818843183585,05/03/2010,B,EQFX,986
9817769179138,2009-08-04,  X ,EQFX,822
9817457177590,2009-06-01,l,EQFX,623
9819950190326,04/10/2010,L,EQFX,705
9819254194529,2010-06-01,B,EQFX,966
9818840180126,04/03/2010,B,  EQFX ,
9816913163049,2009-02-04,K,EQFX,139
9818845185785,2010-03-05,B,EQFX,994
9817024174191,2009-03-03,B,EQFX,995
9817617177321,03/07/2009,X,EQFX,745
9819770190634,2010-09-03,B,EQFX,996
9818251181207,2009-11-05,B,EQFX,992
9818707187466,2010-02-01,L,EQFX,745
9819775195444,2010-09-04,b,eqfx,981
9818579189302,2010-01-04,  B ,EQFX,976
9817616176741,2009-07-03,B,EQFX,
9819429199023,2010-07-05,B,EQFX,987
9817934174501,2009/09/02,B,EQFX,995
9818971181668,01/04/2010,x,EQFX,854
9818985185971,2010-04-05,x,EQFX,
9818242182052,03/11/2009,L,EQFX,
9817935175021,2009-09-02,K,  EQFX ,51
9817626176224,2009-07-04,B,EQFX,996
9818707187939,2010-02-01,L,EQFX,822
9818572182357,2010-01-02,B,EQFX,965
9816770160207,2009-01-03,B,EQFX,993
9817317177810,2009/05/03,X,EQFX,764
9819269199308,03/06/2010,B,eqfx,994
9821133213183,2010-11-03,B,EQFX,973
9818115185478,2009-10-05,  B ,eqfx,964
9819772192140,2010/09/03,X,EQFX,660
9817168178952,2009-04-03,X,ECBS,880
9821126216546,2010-11-02,X,EQFX,698
9819592192366,2010-08-05,B,EQFX,953
9816771161322,2009-01-03,B,EQFX,986
9819765195887,2010-09-02,B,eqfx,997
9821284214258,2010-12-05,X,EQFX,442
9816908168340,2009-02-03,K,EQFX,215
9818827187591,2010/03/02,X,EQFX,854
9818975185815,2010-04-02,B,EQFX,985
9818249189665,2009-11-05,X,EQFX,790
9819578198674,2010-08-03,l,EQFX,466
9819263193477,2010-06-02,B,EQFX,954
9819776196959,2010-09-04,b,EQFX,966
9817168178821,2009/04/03,X,EQFX,311
9819269199496,2010-06-03,K,EQFX,132
9819780190454,04/09/2010,L,ECBS,854
9819770190007,2010/09/03,X,ECBS,8
9819255195402,2010-06-01,B,EQFX,987
9817622172494,2009-07-03,X,EQFX,
9821139219270,05/11/2010,X,eqfx,528
9816919169284,2009-02-05,B,EQFX,982
9818368188213,02/12/2009,B,EQFX,993
9816777167308,2009-01-04,K,EQFX,71
9818361181483,2009-12-01,B,EQFX,954
9818717187356,2010-02-04,  X ,ecbs,8
9817610170985,2009-07-02,B,EQFX,974
9819763193851,2010-09-02,L,ECBS,2
9817479179835,2009-06-05,  B ,eqfx,992
9818107187518,2009-10-03,B,EQFX,988
9818834184647,2010-03-03,B,EQFX,982
9818382182884,2009-12-05,B,EQFX,968
9819781191759,2010-09-05,B,eqfx,973
9816781161846,2009-01-05,B,EQFX,991
9817330170355,2009-05-05,B,EQFX,996
9816777167451,2009-01-04,B,EQFX,962
9819939199349,2010-10-02,X,  ECBS ,8
9821128218809,2010-11-02,X,EQFX,692
9819779199672,2010-09-04,X,EQFX,178
9819938198934,2010-10-02,X,ecbs,854
9818360180743,2009-12-01,  X ,EQFX,518
9821271211348,03/12/2010,X,EQFX,660
9819952192237,2010-10-05,B,EQFX,985
9819127197411,2010-05-04,B,EQFX,996
9821265215245,2010-12-02,L,EQFX,
9817932172343,2009-09-02,K,EQFX,160
9819421191977,2010-07-03,B,EQFX,993
9818975185909,2010-04-02,B,EQFX,969
9818103183288,2009/10/02,K,EQFX,343
9821274214684,2010-12-03,B,EQFX,984
9821277217231,04/12/2010,B,EQFX,959
9818370180143,03/12/2009,B,EQFX,973
9818977187657,2010-04-02,x,ECBS,822
9816906166250,2009-02-02,b,EQFX,995
9819937197723,2010-10-02,L,EQFX,597
9818361181081,2009-12-01,X,EQFX,880
9818096186920,2009-10-01,L,EQFX,934
9817475175075,2009-06-04,B,EQFX,993
9817172172932,2009-04-03,B,EQFX,938
9821260210645,2010-12-01,X,ECBS,512
9816904164197,2009-02-02,X,EQFX,936
9819768198749,2010-09-03,X,ECBS,8
9817174174820,2009-04-04,X,EQFX,573
9819578198406,2010-08-03,X,EQFX,854
9818233183190,2009-11-01,L,EQFX,679
9818724184044,2010-02-05,B,EQFX,970
9819779199650,2010-09-04,B,EQFX,973
9817014174555,2009-03-01,X,EQFX,786
9819577197188,2010-08-03,K,eqfx,
9819949199325,2010-10-04,B,EQFX,993
9818970180220,01/04/2010,X,ECBS,8
9821281211738,05/12/2010,B,EQFX,977
9817462172774,2009-06-02,L,EQFX,626
9817322172762,2009/05/04,B,EQFX,969
9816905165494,2009/02/02,X,EQFX,500
9819418198280,2010-07-02,B,eqfx,980
9819767197235,2010-09-03,B,EQFX,987
9818831181968,2010-03-03,B,EQFX,979
9819276196933,2010/06/05,B,EQFX,975
9816914164462,04/02/2009,L,ECBS,913
9817468178669,2009-06-03,  K ,eqfx,253
9817022172156,2009-03-03,X,EQFX,530
9818837187475,2010-03-04,X,EQFX,547
9817178178659,2009-04-04,B,eqfx,972
9817622172926,2009-07-03,X,EQFX,448
9819271191184,2010-06-04,x,EQFX,608
9819778198553,2010-09-04,L,EQFX,587
9819134194668,2010-05-05,X,ECBS,8
9818839189755,2010-03-04,B,EQFX,991
9817467177991,2009-06-03,B,EQFX,994
9818242182085,2009-11-03,B,EQFX,993
9819133193658,2010-05-05,X,EQFX,557
9817935175291,2009-09-02,B,EQFX,995
9818372182432,2009-12-03,K,EQFX,
9821280210975,2010-12-04,  L ,EQFX,652
9818704184500,2010-02-01,X,EQFX,786
9819267197291,2010-06-03,K,  EQFX ,96
9817462172148,02/06/2009,B,EQFX,989
9819939199434,2010-10-02,K,EQFX,399
9817317177773,2009-05-03,B,EQFX,992
9819426196567,2010/07/04,x,EQFX,533
9817608178570,2009-07-01,X,ECBS,842
9818375185238,04/12/2009,K,EQFX,484
9819750190236,2010-09-01,B,  EQFX ,992
9819589199763,2010-08-05,B,eqfx,978
9818247187381,05/11/2009,L,ECBS,854
9817773173854,05/08/2009,B,eqfx,987
9817758178695,2009-08-01,X,eqfx,894
9819948198510,2010-10-04,B,EQFX,922
9817171171484,2009-04-03,b,  EQFX ,982
9817329179271,2009-05-05,X,EQFX,786
9818822182225,2010-03-01,L,ECBS,
9819933193874,2010-10-01,k,EQFX,240
9818973183311,2010-04-01,L,EQFX,577
9817464174361,2009-06-02,K,EQFX,230
9818980180154,2010-04-03,X,EQFX,907
9821142212143,2010-11-05,K,EQFX,99
9818381181168,05/12/2009,B,EQFX,986
9818366186408,2009-12-02,X,EQFX,673
9818984184064,05/04/2010,X,ECBS,8
9817470170576,2009-06-03,B,EQFX,961
9817014174088,2009-03-01,B,EQFX,973
9818585185953,2010-01-05,b,EQFX,992
9819132192790,2010-05-05,L,EQFX,934
9818978188952,2010-04-03,B,EQFX,993
9818842182585,2010-03-05,b,eqfx,961
9818114184387,2009-10-05,B,eqfx,989
9819574194340,2010-08-02,X,EQFX,558
9819942192718,2010-10-04,  B ,eqfx,962
9817173173730,2009-04-03,X,EQFX,701
9818246186722,2009/11/04,k,EQFX,237
9819271191038,2010-06-04,B,EQFX,889
9818836186506,2010-03-04,K,EQFX,110
9817762172019,2009-08-02,  B ,EQFX,977
9817311171659,2009-05-01,B,EQFX,952
9819281191255,2010-06-05,b,EQFX,995
9818968188818,2010-04-01,B,EQFX,956
9819269199660,2010-06-03,B,EQFX,991
9818976186479,02/04/2010,  X ,EQFX,913
9818381181109,2009/12/05,B,EQFX,984
9819952192627,05/10/2010,X,EQFX,
9818832182666,03/03/2010,B,EQFX,997
9818710180483,02/02/2010,B,EQFX,997
9817328178175,05/05/2009,L,EQFX,596
9818825185764,2010-03-01,X,EQFX,464
9818251181622,2009-11-05,X,EQFX,386
9819765195191,02/09/2010,B,EQFX,979
9821272212380,2010-12-03,B,EQFX,991
9819941191373,02/10/2010,B,EQFX,-1
9817159179511,2009-04-01,X,EQFX,385
9817929179001,2009-09-01,b,EQFX,
9819775195296,2010-09-04,L,ECBS,512
9819761191434,2010-09-02,B,EQFX,992
9819940190694,02/10/2010,L,EQFX,717
9819574194511,2010-08-02,K,EQFX,176
9819765195447,2010-09-02,B,  EQFX ,956
9818978188330,2010-04-03,K,EQFX,109
9819577197097,2010-08-03,B,EQFX,945
9821275215190,2010-12-03,  B ,EQFX,989
9817478178788,2009/06/05,L,EQFX,692
9817324174182,2009-05-04,K,EQFX,228
9818971181096,2010-04-01,L,ECBS,557
9817310170746,2009-05-01,K,EQFX,437
9819749199902,2010-09-01,X,EQFX,499
9816777167626,2009-01-04,X,EQFX,316
9819775195223,2010-09-04,B,EQFX,993
9817171171929,2009-04-03,B,EQFX,984
9817021171235,03/03/2009,X,EQFX,518
9819760190249,02/09/2010,X,EQFX,854
9819781191118,2010-09-04,B,EQFX,996
9819776196140,2010-09-04,L,EQFX,557
9818098188011,2009-10-01,b,  EQFX ,993
9819754194231,2010/09/01,X,ecbs,597
9821274214845,2010-12-03,X,ECBS,854
9818234184147,2009-11-01,X,EQFX,533
9818715185839,2010-02-03,X,  EQFX ,864
9818703183527,2010/02/01,B,EQFX,983
9818244184460,2009-11-04,B,EQFX,989
9817467177536,2009-06-03,K,eqfx,518
9817465175317,2009-06-02,B,  EQFX ,995
9817763173824,2009-08-02,X,EQFX,507
9819950190541,2010-10-04,B,EQFX,980
9818108188430,2009-10-03,B,EQFX,981
9816763163244,2009-01-02,X,EQFX,305
9818381181616,2009-12-05,B,EQFX,987
9819279199975,05/06/2010,X,ECBS,854
9819930190597,2010-10-01,X,EQFX,816
9821126216979,2010-11-02,L,  ECBS ,12
9821133213584,2010-11-03,L,  EQFX ,729
9819431191328,2010-07-05,x,ECBS,4
9816776166506,2009-01-04,B,EQFX,988
9818828188610,2010-03-02,x,EQFX,557
9817016176072,2009-03-02,X,EQFX,443
9818114184587,2009-10-05,b,EQFX,985
9818366186468,2009/12/02,L,EQFX,934
9818716186740,2010-02-03,X,EQFX,629
9818717187739,2010-02-04,B,eqfx,983
9818839189146,2010-03-04,  L ,EQFX,514
9819947197344,2010-10-04,B,  EQFX ,888
9818987187008,2010-04-05,B,EQFX,967
9821134214215,2010-11-04,B,EQFX,985
9817160170084,2009-04-01,X,EQFX,485
9818378188117,2009-12-04,L,ECBS,557
9819950190664,2010-10-04,B,EQFX,977
9819930190690,2010-10-01,B,EQFX,981
9821266216849,2010-12-02,K,EQFX,208
9819577197796,2010-08-03,B,EQFX,967
9818575185406,2010-01-03,B,EQFX,995
9817172172516,2009-04-03,B,EQFX,987
9817015175240,2009-03-01,X,EQFX,750
9819778198044,2010-09-04,B,EQFX,997
9817324174283,2009-05-04,K,EQFX,223
9821130210556,2010-11-03,B,eqfx,951
9819574194009,2010-08-02,B,EQFX,958
9817013173066,2009-03-01,K,EQFX,30
9817482172428,2009-06-05,L,EQFX,618
9817311171286,2009-05-01,B,EQFX,987
9818706186795,2010/02/01,b,EQFX,917
9819940190760,02/10/2010,B,EQFX,993
9819582192714,2010-08-04,B,EQFX,990
9817469179160,2009-06-03,L,EQFX,539
9819113193388,2010-05-01,L,ecbs,7
9817016176838,2009-03-02,L,ECBS,880
9819271191079,2010-06-04,X,ECBS,822
9818375185217,04/12/2009,K,EQFX,128
9818569189393,2010-01-02,X,EQFX,512
9819777197721,2010-09-04,B,EQFX,996
9817465175869,02/06/2009,X,EQFX,605
9821120210596,2010-11-01,X,ECBS,557
9817927177276,2009-09-01,K,EQFX,479
9821280210926,2010-12-04,B,EQFX,956
9818968188666,2010/04/01,B,EQFX,984
9818114184464,2009-10-05,X,EQFX,786
9816773163094,2009-01-03,B,EQFX,993
9818100180588,02/10/2009,B,EQFX,985
9819785195012,2010-09-05,B,EQFX,994
9819592192753,2010-08-05,B,EQFX,996
9819771191498,2010-09-03,B,EQFX,986
9819956196160,2010-10-05,X,EQFX,862
9817463173704,2009-06-02,B,EQFX,981
9819771191348,2010-09-03,B,EQFX,995
9817313173619,02/05/2009,L,  ECBS ,880
9819113193660,2010-05-01,X,EQFX,894
9817318178660,2009-05-03,x,EQFX,854
9818378188749,2009-12-04,B,EQFX,959
9817931171151,2009-09-01,L,EQFX,402
9817932172913,2009-09-02,X,  ECBS ,557
9817327177272,2009-05-05,L,ECBS,822
9819583193207,2010-08-04,B,EQFX,985
9817314174496,2009-05-02,L,EQFX,401
9819416196364,2010/07/02,X,EQFX,403
9818980180427,2010-04-03,B,EQFX,990
9816919169347,2009-02-05,K,EQFX,58
9817926176766,01/09/2009,X,EQFX,
9819582192959,2010/08/04,  B ,EQFX,983
9819130190844,2010/05/05,L,EQFX,317
9821272212596,2010-12-03,X,ECBS,4
9819576196799,2010-08-03,B,EQFX,990
9819776196001,2010-09-04,L,EQFX,689
9821277217197,2010-12-04,B,EQFX,970
9819258198923,2010-06-01,X,EQFX,245
9817629179814,2009-07-05,B,EQFX,978
9818097187800,2009-10-01,X,EQFX,708
9819278198075,2010-06-05,B,EQFX,993
9817626176390,2009-07-04,b,EQFX,928
9818830180720,2010-03-02,X,EQFX,307
9817173173567,2009-04-03,k,eqfx,148
9819771191661,2010/09/03,X,EQFX,470
9817170170484,2009-04-03,B,EQFX,996
9817628178412,2009-07-05,B,EQFX,995
9817947177712,2009-09-04,B,EQFX,995
9818583183256,2010-01-05,L,EQFX,854
9821136216612,04/11/2010,B,EQFX,961
9819115195724,01/05/2010,  B ,EQFX,952
9819764194775,2010-09-02,L,ECBS,
9819576196550,2010-08-03,B,EQFX,945
9817482172318,2009-06-05,K,  EQFX ,269
9817463173336,2009-06-02,B,EQFX,992
9817017177925,2009-03-02,X,EQFX,894
9816767167936,2009-01-02,B,EQFX,944
9818370180667,2009-12-03,X,EQFX,665
9819771191136,2010-09-03,L,ECBS,14
9818579189089,2010-01-04,B,eqfx,993
9819756196992,2010-09-01,X,ECBS,558
9818245185756,2009-11-04,X,ECBS,904
9821133213011,2010-11-03,B,EQFX,997
9817170170019,2009-04-03,K,EQFX,465
9821282212628,2010/12/05,B,EQFX,962
9817462172212,2009-06-02,L,EQFX,434
9819585195802,2010-08-04,L,EQFX,904
9821124214027,2010-11-01,b,EQFX,986
9818363183294,2009-12-01,B,EQFX,949
9817617177428,2009-07-03,B,EQFX,994
9817172172984,2009-04-03,B,EQFX,
9816919169573,2009/02/05,B,EQFX,981
9817461171509,2009-06-02,B,EQFX,989
9821142212023,2010-11-05,B,EQFX,990
9818110180246,2009-10-04,B,EQFX,990
9819946196542,04/10/2010,L,EQFX,392
9817932172894,2009-09-02,x,ECBS,880
9816771161104,03/01/2009,B,EQFX,968
9818716186864,2010-02-03,K,eqfx,385
9817178178087,04/04/2009,  K ,EQFX,
9819784194958,2010-09-05,B,EQFX,998
9818251181740,2009-11-05,K,EQFX,283
9819417197322,2010-07-02,X,EQFX,822
9817032172272,2009-03-05,K,EQFX,378
9819423193665,2010-07-03,B,EQFX,978
9817612172025,2009-07-02,X,EQFX,602
9818110180712,04/10/2009,B,EQFX,995
9821284214934,2010-12-05,K,EQFX,51
9819775195210,2010-09-04,K,EQFX,172
9817023173179,03/03/2009,K,EQFX,223
9817617177651,2009-07-03,B,eqfx,991
9816913163035,2009/02/04,X,EQFX,854
9819268198398,2010-06-03,B,EQFX,988
9819422192465,2010-07-03,L,EQFX,822
9819785195112,2010-09-05,l,EQFX,673
9821122212874,2010-11-01,b,EQFX,998
9818710180509,2010-02-02,X,EQFX,598
9818097187220,2009/10/01,X,ECBS,854
9817774174626,2009-08-05,B,EQFX,966
9819269199317,03/06/2010,B,  EQFX ,984
9819955195721,2010-10-05,B,EQFX,986
9819931191713,2010-10-01,B,EQFX,987
9817158178630,2009-04-01,B,EQFX,
9817629179784,2009-07-05,B,EQFX,979
9818838188119,2010-03-04,l,ECBS,14
9817614174408,2009-07-02,l,EQFX,647
9819931191054,01/10/2010,B,EQFX,981
9816780160929,2009-01-05,K,EQFX,104
9818098188687,2009-10-02,K,EQFX,100
9816769169930,03/01/2009,b,EQFX,988
9817626176080,2009-07-04,B,EQFX,982
9817466176883,2009-06-03,K,EQFX,418
9817774174191,2009-08-05,B,EQFX,994
9821283213052,2010/12/05,B,EQFX,988
9818235185143,2009-11-02,X,ECBS,880
9818976186616,2010-04-02,  L ,ECBS,16
9819940190290,2010-10-02,X,ECBS,512
9821279219829,2010-12-04,L,EQFX,934
9817161171230,2009-04-01,  B ,eqfx,
9818241181674,2009-11-03,X,EQFX,880
9818572182326,2010-01-02,X,EQFX,842
9818831181823,2010-03-03,L,ECBS,557
9818368188669,2009-12-02,L,EQFX,472
9816767167339,2009-01-02,B,EQFX,995
9821262212422,2010/12/01,X,EQFX,520
9818371181565,2009-12-03,B,EQFX,995
9821281211588,2010-12-04,K,EQFX,147
9817328178106,2009-05-05,K,eqfx,29
9817014174435,2009-03-01,B,EQFX,942
9819112192663,2010-05-01,L,EQFX,854
9818093183896,2009-10-01,K,  EQFX ,353
9818572182477,2010-01-02,B,EQFX,995
9819270190233,2010-06-03,B,EQFX,994
9817173173177,2009-04-03,X,EQFX,606
9817614174180,2009-07-02,L,EQFX,686
9816906166199,02/02/2009,B,EQFX,993
9821132212367,2010-11-03,k,EQFX,212
9818107187654,2009-10-03,L,  ECBS ,854
9821284214949,2010-12-05,B,EQFX,989
9817468178139,2009-06-03,k,EQFX,95
9818574184600,2010-01-03,X,EQFX,659
9817173173139,2009-04-03,B,EQFX,987
9819760190807,2010-09-02,K,  EQFX ,102
9818712182665,2010-02-02,K,EQFX,452
9818974184393,2010/04/01,L,  EQFX ,499
9817324174628,04/05/2009,L,ECBS,557
9816776166384,2009/01/04,B,EQFX,992
9818233183746,2009-11-01,b,EQFX,984
9817763173998,2009-08-02,B,EQFX,996
9821281211407,2010-12-04,B,eqfx,994
9817314174465,2009-05-02,B,eqfx,985
9818095185678,2009-10-01,X,EQFX,
9817465175192,2009-06-02,B,EQFX,994
9816776166704,2009-01-04,B,EQFX,991
9819134194126,2010/05/05,B,EQFX,996
9817311171593,01/05/2009,L,ECBS,880
9819777197697,2010-09-04,L,EQFX,904
9819782192952,2010-09-05,B,EQFX,908
9818110180823,2009-10-04,  X ,ECBS,854
9818379189502,2009-12-04,B,EQFX,977
9817329179796,2009-05-05,X,ECBS,854
