Area Code,Date,Market,Market Size,Product,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
603,6/1/2012 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,40,80,20,$0K,52,313,73,47,1,-4,$0K,77
603,6/1/2012 12:00:00 AM,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,30,40,0,$0K,35,204,43,13,1,-3,$0K,46
959,6/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,Connecticut,Regular,30,60,40,$0K,37,876,55,10,1,33,$0K,22
603,6/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,$0K,23,843,35,6,1,17,$0K,18
203,6/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,$0K,20,804,31,5,1,15,$0K,16
603,6/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,$0K,0,602,43,0,1,32,$0K,11
337,6/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,Louisiana,Regular,50,80,60,$0K,43,822,64,12,1,40,$0K,24
505,6/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,New Mexico,Regular,70,120,80,$0K,62,436,94,20,1,43,$0K,51
918,6/1/2012 12:00:00 AM,South,Small Market,Colombian,Coffee,Oklahoma,Regular,50,70,50,$0K,43,597,56,14,1,29,$0K,27
318,6/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,40,70,10,$0K,53,-267,75,48,1,-3,$0K,78
505,6/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,30,30,0,$0K,35,-180,43,13,1,-3,$0K,46
918,6/1/2012 12:00:00 AM,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,100,140,100,$0K,118,-660,164,36,1,105,$0K,59
225,6/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,40,60,40,$0K,47,371,78,14,1,41,$0K,37
505,6/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,40,60,0,$0K,52,313,73,47,1,-3,$0K,76
918,6/1/2012 12:00:00 AM,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,10,20,20,$0K,18,478,26,5,1,10,$0K,16
541,6/1/2012 12:00:00 AM,West,Small Market,Amaretto,Coffee,Oregon,Regular,50,80,30,$0K,44,496,63,40,1,-6,$0K,69
435,6/1/2012 12:00:00 AM,West,Small Market,Amaretto,Coffee,Utah,Regular,80,90,60,$0K,65,1042,77,20,1,36,$0K,41
702,6/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Nevada,Regular,40,60,20,$0K,36,236,46,13,1,0,$0K,46
971,6/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Oregon,Regular,50,90,40,$0K,47,456,65,15,1,4,$0K,61
801,6/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Utah,Regular,50,80,50,$0K,46,367,62,15,1,19,$0K,43
425,6/1/2012 12:00:00 AM,West,Small Market,Colombian,Coffee,Washington,Regular,90,150,110,$0K,79,425,114,25,1,66,$0K,48
775,6/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Nevada,Regular,0,40,30,$0K,0,602,43,0,1,31,$0K,12
503,6/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Oregon,Regular,40,70,30,$0K,51,396,64,19,1,11,$0K,53
435,6/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Utah,Regular,30,50,40,$0K,36,828,53,10,1,31,$0K,22
206,6/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Espresso,Washington,Regular,40,60,40,$0K,48,593,62,15,1,34,$0K,28
775,6/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Nevada,Regular,20,30,20,$0K,23,843,35,6,1,18,$0K,17
503,6/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Oregon,Regular,40,70,40,$0K,50,397,68,16,1,24,$0K,44
435,6/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Utah,Regular,40,60,40,$0K,48,593,63,15,1,35,$0K,28
425,6/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Espresso,Washington,Regular,50,70,20,$0K,59,377,74,22,1,18,$0K,56
775,6/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Nevada,Regular,170,260,190,$0K,272,1616,362,89,1,241,$1K,121
503,6/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Oregon,Regular,10,10,10,$0K,18,478,26,5,1,9,$0K,17
801,6/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Utah,Regular,30,50,0,$0K,52,313,73,47,1,-3,$0K,76
360,6/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Tea,Washington,Regular,30,50,30,$0K,47,371,78,14,1,41,$0K,37
702,6/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Nevada,Regular,170,180,120,$0K,260,1715,261,72,1,165,$1K,96
503,6/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Oregon,Regular,70,110,70,$0K,111,767,167,36,1,100,$0K,67
801,6/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Utah,Regular,20,40,20,$0K,41,239,55,13,1,14,$0K,41
206,6/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Tea,Washington,Regular,20,40,20,$0K,40,443,59,12,1,24,$0K,35
702,6/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Nevada,Regular,170,-170,-250,$0K,271,4507,-271,102,1,-369,$0K,135
503,6/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Oregon,Regular,70,120,80,$0K,118,636,164,36,1,105,$0K,59
435,6/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Utah,Regular,20,30,10,$0K,35,204,43,13,1,-3,$0K,46
360,6/1/2012 12:00:00 AM,West,Small Market,Green Tea,Tea,Washington,Regular,30,50,0,$0K,53,597,75,48,1,-3,$0K,78
970,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Colorado,Decaf,130,190,150,$0K,127,1007,185,35,1,139,$0K,46
217,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Illinois,Decaf,160,230,170,$0K,154,833,222,49,1,150,$0K,72
330,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Coffee,Ohio,Decaf,40,50,0,$0K,39,517,56,36,1,-9,$0K,65
303,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Colorado,Decaf,60,90,50,$0K,52,668,79,17,1,31,$0K,48
312,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Illinois,Decaf,300,320,220,$1K,266,1819,266,74,1,168,$1K,98
513,7/1/2012 12:00:00 AM,Central,Major Market,Decaf Espresso,Espresso,Ohio,Decaf,50,80,30,$0K,51,419,64,19,1,11,$0K,53
303,7/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Colorado,Decaf,120,130,80,$0K,145,1304,146,40,1,81,$0K,65
312,7/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Illinois,Decaf,80,140,120,$0K,104,952,152,29,1,111,$0K,41
740,7/1/2012 12:00:00 AM,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,10,20,20,$0K,18,486,26,5,1,9,$0K,17
970,7/1/2012 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,30,50,0,$0K,39,517,56,36,1,-10,$0K,66
312,7/1/2012 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,70,100,70,$0K,87,564,112,28,1,72,$0K,40
614,7/1/2012 12:00:00 AM,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,10,40,40,$0K,23,868,34,6,1,16,$0K,18
720,7/1/2012 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,40,50,20,$0K,47,420,63,15,1,21,$0K,42
815,7/1/2012 12:00:00 AM,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,100,170,150,$0K,127,1007,185,35,1,139,$0K,46
727,7/1/2012 12:00:00 AM,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,130,180,130,$0K,141,692,195,43,1,129,$0K,66
863,7/1/2012 12:00:00 AM,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,90,130,80,$0K,97,575,130,32,1,71,$0K,59
863,7/1/2012 12:00:00 AM,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,30,50,30,$0K,50,587,65,16,1,36,$0K,29
904,7/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,40,60,30,$0K,59,403,74,22,1,19,$0K,55
978,7/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,Massachusetts,Decaf,30,50,20,$0K,51,419,64,19,1,11,$0K,53
516,7/1/2012 12:00:00 AM,East,Major Market,Lemon,Herbal Tea,New York,Decaf,200,410,310,$1K,270,1781,523,102,1,388,$1K,135
904,7/1/2012 12:00:00 AM,East,Major Market,Mint,Herbal Tea,Florida,Decaf,60,80,50,$0K,86,1081,103,26,1,55,$0K,48
716,7/1/2012 12:00:00 AM,East,Major Market,Mint,Herbal Tea,New York,Decaf,190,-40,-110,$0K,260,3076,-62,80,1,-164,$0K,102
325,7/1/2012 12:00:00 AM,South,Major Market,Decaf Irish Cream,Coffee,Texas,Decaf,100,140,110,$0K,87,564,112,28,1,71,$0K,41
832,7/1/2012 12:00:00 AM,South,Major Market,Decaf Espresso,Espresso,Texas,Decaf,80,110,90,$0K,94,608,136,26,1,98,$0K,38
903,7/1/2012 12:00:00 AM,South,Major Market,Chamomile,Herbal Tea,Texas,Decaf,40,60,30,$0K,47,420,63,15,1,20,$0K,43
281,7/1/2012 12:00:00 AM,South,Major Market,Lemon,Herbal Tea,Texas,Decaf,30,50,30,$0K,34,432,51,10,1,19,$0K,32
707,7/1/2012 12:00:00 AM,West,Major Market,Decaf Irish Cream,Coffee,California,Decaf,290,-40,-150,$0K,238,2797,-36,78,1,-157,$0K,121
650,7/1/2012 12:00:00 AM,West,Major Market,Decaf Espresso,Espresso,California,Decaf,270,380,260,$1K,291,1742,387,96,1,259,$1K,128
805,7/1/2012 12:00:00 AM,West,Major Market,Chamomile,Herbal Tea,California,Decaf,100,170,150,$0K,127,1007,185,35,1,139,$0K,46
650,7/1/2012 12:00:00 AM,West,Major Market,Lemon,Herbal Tea,California,Decaf,220,270,200,$0K,260,1319,307,80,1,205,$1K,102
831,7/1/2012 12:00:00 AM,West,Major Market,Mint,Herbal Tea,California,Decaf,70,100,70,$0K,87,564,112,28,1,72,$0K,40
720,7/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Colorado,Regular,110,150,120,$0K,104,952,152,29,1,111,$0K,41
614,7/1/2012 12:00:00 AM,Central,Major Market,Amaretto,Coffee,Ohio,Regular,40,70,40,$0K,47,420,63,15,1,20,$0K,43
970,7/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Colorado,Regular,90,110,80,$0K,87,564,112,28,1,71,$0K,41
312,7/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Illinois,Regular,250,340,230,$1K,238,1190,329,78,1,208,$1K,121
513,7/1/2012 12:00:00 AM,Central,Major Market,Colombian,Coffee,Ohio,Regular,30,50,30,$0K,34,432,51,10,1,18,$0K,33
303,7/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Colorado,Regular,100,170,140,$0K,94,608,136,26,1,98,$0K,38
224,7/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Illinois,Regular,330,470,340,$1K,291,1742,387,96,1,259,$1K,128
216,7/1/2012 12:00:00 AM,Central,Major Market,Caffe Mocha,Espresso,Ohio,Regular,160,180,120,$0K,145,1304,146,40,1,81,$0K,65
970,7/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Colorado,Regular,40,60,20,$0K,51,419,64,19,1,12,$0K,52
815,7/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Illinois,Regular,80,120,90,$0K,94,608,136,26,1,99,$0K,37
740,7/1/2012 12:00:00 AM,Central,Major Market,Darjeeling,Tea,Ohio,Regular,90,160,100,$0K,114,822,172,37,1,104,$0K,68
720,7/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Colorado,Regular,40,50,20,$0K,50,1051,59,15,1,23,$0K,36
815,7/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Illinois,Regular,40,70,30,$0K,52,668,79,17,1,31,$0K,48
513,7/1/2012 12:00:00 AM,Central,Major Market,Earl Grey,Tea,Ohio,Regular,120,170,110,$0K,141,692,195,43,1,128,$0K,67
303,7/1/2012 12:00:00 AM,Central,Major Market,Green Tea,Tea,Colorado,Regular,30,50,30,$0K,41,592,53,13,1,27,$0K,26
904,7/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,Florida,Regular,100,170,120,$0K,114,822,172,37,1,104,$0K,68
508,7/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,Massachusetts,Regular,40,590,560,$1K,52,-1493,613,17,1,564,$1K,49
845,7/1/2012 12:00:00 AM,East,Major Market,Colombian,Coffee,New York,Regular,340,520,370,$1K,364,2654,548,127,1,370,$1K,178
386,7/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Florida,Regular,110,180,60,$0K,124,717,173,112,1,32,$0K,141
978,7/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,30,70,20,$0K,39,560,72,36,1,7,$0K,65
347,7/1/2012 12:00:00 AM,East,Major Market,Caffe Mocha,Espresso,New York,Regular,150,-80,-240,$0K,162,2321,-85,147,1,-266,$0K,181
617,7/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,130,150,100,$0K,145,1304,146,40,1,81,$0K,65
585,7/1/2012 12:00:00 AM,East,Major Market,Regular Espresso,Espresso,New York,Regular,250,280,190,$1K,266,1355,280,74,1,182,$1K,98
386,7/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,Florida,Regular,40,70,50,$0K,45,885,65,12,1,41,$0K,24
413,7/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,20,40,30,$0K,23,868,34,6,1,16,$0K,18
212,7/1/2012 12:00:00 AM,East,Major Market,Darjeeling,Tea,New York,Regular,130,200,160,$0K,127,1007,185,35,1,138,$0K,47
518,7/1/2012 12:00:00 AM,East,Major Market,Earl Grey,Tea,New York,Regular,110,160,120,$0K,104,952,152,29,1,111,$0K,41
954,7/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,Florida,Regular,60,90,70,$0K,59,870,85,16,1,58,$0K,27
339,7/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,Massachusetts,Regular,10,30,20,$0K,18,486,26,5,1,9,$0K,17
315,7/1/2012 12:00:00 AM,East,Major Market,Green Tea,Tea,New York,Regular,90,150,120,$0K,94,608,136,26,1,98,$0K,38
430,7/1/2012 12:00:00 AM,South,Major Market,Colombian,Coffee,Texas,Regular,320,380,290,$1K,260,1319,307,80,1,206,$1K,101
281,7/1/2012 12:00:00 AM,South,Major Market,Caffe Latte,Espresso,Texas,Regular,40,70,40,$0K,52,-456,79,17,1,30,$0K,49
210,7/1/2012 12:00:00 AM,South,Major Market,Caffe Mocha,Espresso,Texas,Regular,80,140,120,$0K,104,952,152,29,1,112,$0K,40
209,7/1/2012 12:00:00 AM,West,Major Market,Amaretto,Coffee,California,Regular,190,-90,-150,$0K,154,1832,-67,49,1,-138,$0K,71
707,7/1/2012 12:00:00 AM,West,Major Market,Colombian,Coffee,California,Regular,450,690,530,$1K,364,2654,548,127,1,370,$1K,178
818,7/1/2012 12:00:00 AM,West,Major Market,Caffe Latte,Espresso,California,Regular,250,260,170,$1K,266,1819,266,74,1,167,$1K,99
562,7/1/2012 12:00:00 AM,West,Major Market,Caffe Mocha,Espresso,California,Regular,150,220,60,$0K,162,943,225,147,1,45,$0K,180
562,7/1/2012 12:00:00 AM,West,Major Market,Darjeeling,Tea,California,Regular,60,110,100,$0K,104,952,152,29,1,112,$0K,40
831,7/1/2012 12:00:00 AM,West,Major Market,Earl Grey,Tea,California,Regular,60,90,80,$0K,94,608,136,26,1,98,$0K,38
415,7/1/2012 12:00:00 AM,West,Major Market,Green Tea,Tea,California,Regular,30,50,20,$0K,52,668,79,17,1,30,$0K,49
712,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Iowa,Decaf,20,30,20,$0K,23,605,31,7,1,12,$0K,19
314,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Missouri,Decaf,60,70,40,$0K,60,1070,72,18,1,32,$0K,40
920,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Coffee,Wisconsin,Decaf,100,130,80,$0K,97,575,130,32,1,71,$0K,59
641,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Iowa,Decaf,0,50,40,$0K,0,559,43,0,1,31,$0K,12
314,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Missouri,Decaf,40,70,50,$0K,39,845,57,10,1,35,$0K,22
920,7/1/2012 12:00:00 AM,Central,Small Market,Decaf Espresso,Espresso,Wisconsin,Decaf,50,80,60,$0K,50,587,65,16,1,36,$0K,29
319,7/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Iowa,Decaf,250,340,240,$1K,291,1742,387,96,1,258,$1K,129
816,7/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Missouri,Decaf,50,70,10,$0K,59,338,82,53,1,-1,$0K,83
920,7/1/2012 12:00:00 AM,Central,Small Market,Chamomile,Herbal Tea,Wisconsin,Decaf,30,60,40,$0K,39,380,65,12,1,29,$0K,36
319,7/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Iowa,Decaf,130,200,150,$0K,154,833,222,49,1,150,$0K,72
417,7/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Missouri,Decaf,100,40,0,$0K,120,1334,49,37,1,-12,$0K,61
262,7/1/2012 12:00:00 AM,Central,Small Market,Lemon,Herbal Tea,Wisconsin,Decaf,50,70,60,$0K,59,870,85,16,1,58,$0K,27
203,7/1/2012 12:00:00 AM,East,Small Market,Decaf Espresso,Espresso,Connecticut,Decaf,40,50,20,$0K,43,388,57,14,1,16,$0K,41
959,7/1/2012 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,$0K,76,613,93,28,1,32,$0K,61
603,7/1/2012 12:00:00 AM,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,$0K,36,252,46,13,1,0,$0K,46
959,7/1/2012 12:00:00 AM,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,$0K,60,1070,72,18,1,33,$0K,39
318,7/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,$0K,59,870,85,16,1,58,$0K,27
505,7/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,150,60,10,$0K,120,1334,49,37,1,-11,$0K,60
405,7/1/2012 12:00:00 AM,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,20,50,40,$0K,23,868,34,6,1,16,$0K,18
225,7/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,40,20,$0K,36,462,54,11,1,21,$0K,33
505,7/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,$0K,44,258,59,14,1,18,$0K,41
580,7/1/2012 12:00:00 AM,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,90,150,100,$0K,114,822,172,37,1,103,$0K,69
318,7/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Louisiana,Decaf,40,60,40,$0K,46,587,60,15,1,32,$0K,28
505,7/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,New Mexico,Decaf,20,30,20,$0K,25,854,36,7,1,17,$0K,19
405,7/1/2012 12:00:00 AM,South,Small Market,Chamomile,Herbal Tea,Oklahoma,Decaf,50,80,30,$0K,59,403,74,22,1,19,$0K,55
318,7/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Louisiana,Decaf,70,90,40,$0K,76,613,93,28,1,31,$0K,62
505,7/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,New Mexico,Decaf,30,40,20,$0K,34,1010,41,10,1,10,$0K,31
405,7/1/2012 12:00:00 AM,South,Small Market,Lemon,Herbal Tea,Oklahoma,Decaf,110,180,60,$0K,124,717,173,112,1,32,$0K,141
775,7/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Nevada,Decaf,40,50,30,$0K,34,1010,41,10,1,9,$0K,32
503,7/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Oregon,Decaf,40,60,40,$0K,34,432,51,10,1,18,$0K,33
435,7/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Utah,Decaf,90,120,70,$0K,76,613,93,28,1,31,$0K,62
360,7/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Coffee,Washington,Decaf,150,220,100,$0K,124,717,173,112,1,31,$0K,142
702,7/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Nevada,Decaf,10,30,20,$0K,20,808,29,5,1,12,$0K,17
541,7/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Oregon,Decaf,130,140,90,$0K,145,1304,146,40,1,81,$0K,65
801,7/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Utah,Decaf,30,50,40,$0K,35,894,52,9,1,31,$0K,21
253,7/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Espresso,Washington,Decaf,80,100,70,$0K,86,1081,103,26,1,56,$0K,47
775,7/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Nevada,Decaf,130,210,70,$0K,162,943,225,147,1,45,$0K,180
503,7/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Oregon,Decaf,20,40,40,$0K,30,829,44,8,1,24,$0K,20
435,7/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Utah,Decaf,50,80,60,$0K,61,329,90,19,1,48,$0K,42
425,7/1/2012 12:00:00 AM,West,Small Market,Chamomile,Herbal Tea,Washington,Decaf,70,120,80,$0K,90,1148,135,29,1,75,$0K,60
775,7/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Nevada,Decaf,200,290,200,$0K,238,1190,329,78,1,208,$1K,121
503,7/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Oregon,Decaf,30,50,30,$0K,41,592,53,13,1,27,$0K,26
435,7/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Utah,Decaf,50,90,60,$0K,64,467,96,21,1,44,$0K,52
509,7/1/2012 12:00:00 AM,West,Small Market,Lemon,Herbal Tea,Washington,Decaf,30,50,50,$0K,40,843,59,11,1,37,$0K,22
775,7/1/2012 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Nevada,Decaf,130,200,150,$0K,154,833,222,49,1,150,$0K,72
801,7/1/2012 12:00:00 AM,West,Small Market,Mint,Herbal Tea,Utah,Decaf,100,40,-10,$0K,120,1334,49,37,1,-12,$0K,61
319,7/1/2012 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Iowa,Regular,20,40,30,$0K,25,854,36,7,1,17,$0K,19
920,7/1/2012 12:00:00 AM,Central,Small Market,Amaretto,Coffee,Wisconsin,Regular,60,70,20,$0K,59,403,74,22,1,18,$0K,56
712,7/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Iowa,Regular,30,40,20,$0K,34,1010,41,10,1,9,$0K,32
636,7/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Missouri,Regular,80,90,40,$0K,76,613,93,28,1,31,$0K,62
262,7/1/2012 12:00:00 AM,Central,Small Market,Colombian,Coffee,Wisconsin,Regular,130,180,60,$0K,124,717,173,112,1,32,$0K,141
641,7/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Iowa,Regular,20,30,20,$0K,20,808,29,5,1,13,$0K,16
573,7/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Missouri,Regular,40,60,40,$0K,35,894,52,9,1,32,$0K,20
608,7/1/2012 12:00:00 AM,Central,Small Market,Caffe Mocha,Espresso,Wisconsin,Regular,90,130,90,$0K,86,1081,103,26,1,56,$0K,47
515,7/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Iowa,Regular,220,240,150,$0K,266,1819,266,74,1,167,$1K,99
636,7/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Missouri,Regular,30,60,30,$0K,44,258,59,14,1,17,$0K,42
920,7/1/2012 12:00:00 AM,Central,Small Market,Darjeeling,Tea,Wisconsin,Regular,30,40,10,$0K,36,462,54,11,1,21,$0K,33
319,7/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Iowa,Regular,230,290,170,$1K,270,1834,332,102,1,197,$1K,135
816,7/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Missouri,Regular,30,40,0,$0K,40,219,49,15,1,1,$0K,48
608,7/1/2012 12:00:00 AM,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,40,50,0,$0K,47,622,66,42,1,-6,$0K,72
816,7/1/2012 12:00:00 AM,Central,Small Market,Green Tea,Tea,Missouri,Regular,30,40,0,$0K,36,252,46,13,1,0,$0K,46
603,7/1/2012 12:00:00 AM,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,50,90,70,$0K,61,329,90,19,1,49,$0K,41
203,7/1/2012 12:00:00 AM,East,Small Market,Colombian,Coffee,Connecticut,Regular,80,130,90,$0K,90,1148,135,29,1,75,$0K,60
603,7/1/2012 12:00:00 AM,East,Small Market,Colombian,Coffee,New Hampshire,Regular,60,90,60,$0K,64,467,96,21,1,43,$0K,53
860,7/1/2012 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,Connecticut,Regular,40,70,20,$0K,47,622,66,42,1,-5,$0K,71
603,7/1/2012 12:00:00 AM,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,50,80,10,$0K,59,338,82,53,1,-1,$0K,83
603,7/1/2012 12:00:00 AM,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,30,50,10,$0K,40,219,49,15,1,0,$0K,49
203,7/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,Connecticut,Regular,30,60,50,$0K,35,894,52,9,1,32,$0K,20
603,7/1/2012 12:00:00 AM,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,20,40,30,$0K,25,854,36,7,1,17,$0K,19
860,7/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,Connecticut,Regular,20,30,20,$0K,20,814,31,5,1,15,$0K,16
603,7/1/2012 12:00:00 AM,East,Small Market,Green Tea,Tea,New Hampshire,Regular,0,40,30,$0K,0,559,43,0,1,31,$0K,12
